feature_id,gene_symbol,mapping_source_column,has_gene_symbol
8160782,,,False
8161421,,,False
8161507,,,False
8161642,,,False
8161745,,,False
8161913,,,False
8161917,,,False
8162419,,,False
8162470,,,False
8162667,,,False
8162823,,,False
8162825,,,False
8162927,,,False
8163424,,,False
8163731,,,False
8164060,,,False
8164129,,,False
8164694,,,False
8165860,,,False
8165905,,,False
8165907,,,False
8166351,,,False
8166583,,,False
8166607,,,False
8166663,,,False
8167161,,,False
8167249,,,False
8167874,,,False
8167876,,,False
8167878,,,False
8167945,,,False
8167947,,,False
8167949,,,False
8168016,,,False
8168085,,,False
8168373,,,False
8168644,,,False
8168676,,,False
8168731,,,False
8168735,,,False
8168886,,,False
8168888,,,False
8168890,,,False
8168990,,,False
8168994,,,False
8168996,,,False
8168998,,,False
8169000,,,False
8169002,,,False
8169004,,,False
8169638,,,False
8169699,,,False
8169790,,,False
8169804,,,False
8169806,,,False
8170185,,,False
8170230,,,False
8170239,,,False
8170288,,,False
8170290,,,False
8170292,,,False
8170294,,,False
8170296,,,False
8170464,,,False
8170466,,,False
8171170,,,False
8171195,,,False
8171199,,,False
8171201,,,False
8171203,,,False
8171881,,,False
8172082,,,False
8172252,,,False
8172270,,,False
8172367,,,False
8172711,,,False
8172717,,,False
8173039,,,False
8173154,,,False
8173156,,,False
8173158,,,False
8173160,,,False
8173162,,,False
8173164,,,False
8173166,,,False
8173204,,,False
8173358,,,False
8173360,,,False
8173362,,,False
8173627,,,False
8173924,,,False
8174132,,,False
8174197,,,False
8174199,,,False
8174311,,,False
8174494,,,False
8174596,,,False
8174666,,,False
8174975,,,False
8174977,,,False
8175254,,,False
8175315,,,False
8175438,,,False
8175609,,,False
8176373,,,False
8176395,,,False
8176469,,,False
8176476,,,False
8176478,,,False
8176480,,,False
8176576,,,False
8176677,,,False
8176947,,,False
8177070,,,False
8177079,,,False
8177081,,,False
8177083,,,False
8177116,,,False
8177118,,,False
8177178,,,False
8177227,,,False
8177387,,,False
7892796,,,False
7892925,,,False
7893130,,,False
7893306,,,False
7893613,,,False
7893939,,,False
7894584,,,False
7894611,,,False
7894970,,,False
7895139,,,False
7895220,,,False
7896160,,,False
7896366,,,False
7896687,,,False
7896688,,,False
7896689,,,False
7896690,,,False
7896691,,,False
7896692,,,False
7896693,,,False
7896694,,,False
7896695,,,False
7896696,,,False
7896697,,,False
7896698,,,False
7896699,,,False
7896700,,,False
7896701,,,False
7896702,,,False
7896703,,,False
7896704,,,False
7896705,,,False
7896706,,,False
7896707,,,False
7896708,,,False
7896709,,,False
7896710,,,False
7896711,,,False
7896712,,,False
7896713,,,False
7896714,,,False
7896715,,,False
7896716,,,False
7896717,,,False
7896718,,,False
7896719,,,False
7896720,,,False
7896721,,,False
7896722,,,False
7896723,,,False
7896724,,,False
7896725,,,False
7896726,,,False
7896727,,,False
7896728,,,False
7896729,,,False
7896730,,,False
7892601,,,False
7892698,,,False
7892756,,,False
7892815,,,False
7892916,,,False
7892943,,,False
7892971,,,False
7893026,,,False
7893348,,,False
7893368,,,False
7893409,,,False
7893426,,,False
7893625,,,False
7893643,,,False
7893687,,,False
7893988,,,False
7894132,,,False
7894198,,,False
7894480,,,False
7894592,,,False
7894750,,,False
7894862,,,False
7894881,,,False
7894892,,,False
7894998,,,False
7895078,,,False
7895402,,,False
7895613,,,False
7895644,,,False
7895667,,,False
7895703,,,False
7895732,,,False
7895892,,,False
7895923,,,False
7895949,,,False
7895968,,,False
7895973,,,False
7896216,,,False
7896237,,,False
7896388,,,False
7896419,,,False
7896573,,,False
7896637,,,False
7896658,,,False
7896667,,,False
7892501,,,False
7892509,,,False
7892514,,,False
7892516,,,False
7892521,,,False
7892530,,,False
7892536,,,False
7892541,,,False
7892542,,,False
7892548,,,False
7892549,,,False
7892555,,,False
7892556,,,False
7892559,,,False
7892561,,,False
7892562,,,False
7892564,,,False
7892565,,,False
7892568,,,False
7892569,,,False
7892574,,,False
7892576,,,False
7892578,,,False
7892579,,,False
7892596,,,False
7892598,,,False
7892599,,,False
7892605,,,False
7892609,,,False
7892610,,,False
7892618,,,False
7892620,,,False
7892621,,,False
7892622,,,False
7892623,,,False
7892625,,,False
7892627,,,False
7892628,,,False
7892630,,,False
7892635,,,False
7892639,,,False
7892640,,,False
7892643,,,False
7892644,,,False
7892648,,,False
7892650,,,False
7892652,,,False
7892661,,,False
7892662,,,False
7892663,,,False
7892668,,,False
7892670,,,False
7892674,,,False
7892678,,,False
7892679,,,False
7892680,,,False
7892682,,,False
7892684,,,False
7892687,,,False
7892688,,,False
7892694,,,False
7892697,,,False
7892699,,,False
7892701,,,False
7892703,,,False
7892704,,,False
7892717,,,False
7892720,,,False
7892732,,,False
7892742,,,False
7892745,,,False
7892747,,,False
7892757,,,False
7892762,,,False
7892764,,,False
7892766,,,False
7892770,,,False
7892771,,,False
7892773,,,False
7892776,,,False
7892778,,,False
7892786,,,False
7892788,,,False
7892791,,,False
7892797,,,False
7892802,,,False
7892803,,,False
7892808,,,False
7892814,,,False
7892817,,,False
7892820,,,False
7892825,,,False
7892829,,,False
7892830,,,False
7892831,,,False
7892832,,,False
7892835,,,False
7892836,,,False
7892837,,,False
7892838,,,False
7892841,,,False
7892846,,,False
7892847,,,False
7892848,,,False
7892853,,,False
7892857,,,False
7892861,,,False
7892868,,,False
7892870,,,False
7892876,,,False
7892880,,,False
7892882,,,False
7892884,,,False
7892890,,,False
7892893,,,False
7892894,,,False
7892896,,,False
7892898,,,False
7892900,,,False
7892901,,,False
7892902,,,False
7892905,,,False
7892906,,,False
7892907,,,False
7892911,,,False
7892912,,,False
7892919,,,False
7892935,,,False
7892939,,,False
7892941,,,False
7892944,,,False
7892947,,,False
7892951,,,False
7892953,,,False
7892954,,,False
7892959,,,False
7892966,,,False
7892967,,,False
7892968,,,False
7892972,,,False
7892977,,,False
7892979,,,False
7892981,,,False
7892983,,,False
7892986,,,False
7892995,,,False
7893001,,,False
7893002,,,False
7893005,,,False
7893012,,,False
7893015,,,False
7893019,,,False
7893023,,,False
7893025,,,False
7893027,,,False
7893029,,,False
7893030,,,False
7893031,,,False
7893032,,,False
7893036,,,False
7893039,,,False
7893050,,,False
7893058,,,False
7893061,,,False
7893064,,,False
7893070,,,False
7893073,,,False
7893074,,,False
7893079,,,False
7893081,,,False
7893086,,,False
7893087,,,False
7893090,,,False
7893091,,,False
7893094,,,False
7893097,,,False
7893103,,,False
7893113,,,False
7893118,,,False
7893122,,,False
7893125,,,False
7893128,,,False
7893131,,,False
7893133,,,False
7893138,,,False
7893139,,,False
7893153,,,False
7893160,,,False
7893164,,,False
7893166,,,False
7893170,,,False
7893173,,,False
7893181,,,False
7893184,,,False
7893187,,,False
7893191,,,False
7893194,,,False
7893196,,,False
7893201,,,False
7893205,,,False
7893206,,,False
7893208,,,False
7893217,,,False
7893218,,,False
7893229,,,False
7893232,,,False
7893235,,,False
7893238,,,False
7893240,,,False
7893244,,,False
7893248,,,False
7893249,,,False
7893250,,,False
7893257,,,False
7893258,,,False
7893259,,,False
7893261,,,False
7893262,,,False
7893264,,,False
7893266,,,False
7893268,,,False
7893270,,,False
7893271,,,False
7893272,,,False
7893273,,,False
7893277,,,False
7893291,,,False
7893297,,,False
7893298,,,False
7893305,,,False
7893309,,,False
7893313,,,False
7893316,,,False
7893325,,,False
7893333,,,False
7893339,,,False
7893340,,,False
7893344,,,False
7893345,,,False
7893346,,,False
7893349,,,False
7893350,,,False
7893354,,,False
7893356,,,False
7893357,,,False
7893359,,,False
7893362,,,False
7893363,,,False
7893364,,,False
7893371,,,False
7893374,,,False
7893382,,,False
7893384,,,False
7893385,,,False
7893386,,,False
7893390,,,False
7893392,,,False
7893393,,,False
7893394,,,False
7893395,,,False
7893399,,,False
7893407,,,False
7893413,,,False
7893419,,,False
7893420,,,False
7893422,,,False
7893424,,,False
7893439,,,False
7893441,,,False
7893443,,,False
7893447,,,False
7893449,,,False
7893453,,,False
7893454,,,False
7893455,,,False
7893458,,,False
7893460,,,False
7893461,,,False
7893463,,,False
7893466,,,False
7893467,,,False
7893476,,,False
7893477,,,False
7893481,,,False
7893485,,,False
7893486,,,False
7893494,,,False
7893497,,,False
7893500,,,False
7893504,,,False
7893506,,,False
7893516,,,False
7893517,,,False
7893518,,,False
7893528,,,False
7893530,,,False
7893534,,,False
7893539,,,False
7893543,,,False
7893544,,,False
7893547,,,False
7893549,,,False
7893550,,,False
7893551,,,False
7893552,,,False
7893554,,,False
7893558,,,False
7893559,,,False
7893561,,,False
7893564,,,False
7893568,,,False
7893571,,,False
7893572,,,False
7893573,,,False
7893574,,,False
7893582,,,False
7893587,,,False
7893591,,,False
7893592,,,False
7893593,,,False
7893594,,,False
7893602,,,False
7893603,,,False
7893608,,,False
7893609,,,False
7893619,,,False
7893628,,,False
7893630,,,False
7893632,,,False
7893639,,,False
7893640,,,False
7893641,,,False
7893642,,,False
7893647,,,False
7893649,,,False
7893650,,,False
7893657,,,False
7893662,,,False
7893664,,,False
7893676,,,False
7893681,,,False
7893682,,,False
7893684,,,False
7893685,,,False
7893690,,,False
7893700,,,False
7893709,,,False
7893711,,,False
7893714,,,False
7893715,,,False
7893717,,,False
7893721,,,False
7893727,,,False
7893729,,,False
7893732,,,False
7893733,,,False
7893734,,,False
7893738,,,False
7893740,,,False
7893745,,,False
7893747,,,False
7893752,,,False
7893759,,,False
7893762,,,False
7893763,,,False
7893769,,,False
7893773,,,False
7893774,,,False
7893777,,,False
7893778,,,False
7893779,,,False
7893782,,,False
7893785,,,False
7893787,,,False
7893788,,,False
7893792,,,False
7893793,,,False
7893796,,,False
7893798,,,False
7893806,,,False
7893808,,,False
7893814,,,False
7893815,,,False
7893816,,,False
7893821,,,False
7893822,,,False
7893827,,,False
7893834,,,False
7893840,,,False
7893850,,,False
7893853,,,False
7893855,,,False
7893856,,,False
7893870,,,False
7893880,,,False
7893883,,,False
7893886,,,False
7893888,,,False
7893892,,,False
7893904,,,False
7893905,,,False
7893908,,,False
7893910,,,False
7893913,,,False
7893918,,,False
7893919,,,False
7893921,,,False
7893922,,,False
7893923,,,False
7893926,,,False
7893928,,,False
7893933,,,False
7893941,,,False
7893946,,,False
7893948,,,False
7893952,,,False
7893956,,,False
7893961,,,False
7893963,,,False
7893966,,,False
7893968,,,False
7893973,,,False
7893979,,,False
7893981,,,False
7893991,,,False
7894010,,,False
7894011,,,False
7894012,,,False
7894019,,,False
7894029,,,False
7894033,,,False
7894041,,,False
7894042,,,False
7894043,,,False
7894044,,,False
7894051,,,False
7894055,,,False
7894056,,,False
7894057,,,False
7894058,,,False
7894061,,,False
7894067,,,False
7894068,,,False
7894070,,,False
7894072,,,False
7894074,,,False
7894076,,,False
7894078,,,False
7894083,,,False
7894086,,,False
7894088,,,False
7894098,,,False
7894100,,,False
7894104,,,False
7894107,,,False
7894110,,,False
7894114,,,False
7894115,,,False
7894118,,,False
7894119,,,False
7894125,,,False
7894134,,,False
7894136,,,False
7894138,,,False
7894146,,,False
7894157,,,False
7894158,,,False
7894160,,,False
7894161,,,False
7894165,,,False
7894171,,,False
7894185,,,False
7894186,,,False
7894188,,,False
7894195,,,False
7894196,,,False
7894199,,,False
7894204,,,False
7894205,,,False
7894209,,,False
7894211,,,False
7894212,,,False
7894214,,,False
7894226,,,False
7894238,,,False
7894239,,,False
7894251,,,False
7894252,,,False
7894258,,,False
7894262,,,False
7894263,,,False
7894264,,,False
7894267,,,False
7894269,,,False
7894272,,,False
7894277,,,False
7894282,,,False
7894284,,,False
7894289,,,False
7894290,,,False
7894291,,,False
7894294,,,False
7894295,,,False
7894304,,,False
7894306,,,False
7894307,,,False
7894315,,,False
7894316,,,False
7894321,,,False
7894324,,,False
7894329,,,False
7894331,,,False
7894336,,,False
7894341,,,False
7894350,,,False
7894355,,,False
7894363,,,False
7894366,,,False
7894372,,,False
7894373,,,False
7894374,,,False
7894375,,,False
7894376,,,False
7894379,,,False
7894380,,,False
7894386,,,False
7894389,,,False
7894395,,,False
7894402,,,False
7894404,,,False
7894411,,,False
7894412,,,False
7894413,,,False
7894416,,,False
7894419,,,False
7894421,,,False
7894427,,,False
7894428,,,False
7894429,,,False
7894431,,,False
7894433,,,False
7894435,,,False
7894436,,,False
7894437,,,False
7894438,,,False
7894439,,,False
7894449,,,False
7894451,,,False
7894459,,,False
7894469,,,False
7894470,,,False
7894471,,,False
7894474,,,False
7894478,,,False
7894479,,,False
7894485,,,False
7894489,,,False
7894492,,,False
7894496,,,False
7894498,,,False
7894501,,,False
7894504,,,False
7894512,,,False
7894513,,,False
7894515,,,False
7894516,,,False
7894518,,,False
7894519,,,False
7894520,,,False
7894527,,,False
7894529,,,False
7894535,,,False
7894536,,,False
7894540,,,False
7894542,,,False
7894546,,,False
7894548,,,False
7894549,,,False
7894551,,,False
7894552,,,False
7894555,,,False
7894557,,,False
7894558,,,False
7894561,,,False
7894562,,,False
7894563,,,False
7894570,,,False
7894574,,,False
7894579,,,False
7894581,,,False
7894583,,,False
7894594,,,False
7894596,,,False
7894599,,,False
7894604,,,False
7894605,,,False
7894617,,,False
7894627,,,False
7894634,,,False
7894635,,,False
7894637,,,False
7894638,,,False
7894639,,,False
7894642,,,False
7894648,,,False
7894657,,,False
7894661,,,False
7894662,,,False
7894665,,,False
7894666,,,False
7894672,,,False
7894674,,,False
7894675,,,False
7894681,,,False
7894682,,,False
7894683,,,False
7894685,,,False
7894687,,,False
7894698,,,False
7894699,,,False
7894700,,,False
7894704,,,False
7894708,,,False
7894711,,,False
7894712,,,False
7894716,,,False
7894722,,,False
7894725,,,False
7894732,,,False
7894737,,,False
7894740,,,False
7894742,,,False
7894744,,,False
7894746,,,False
7894757,,,False
7894758,,,False
7894761,,,False
7894767,,,False
7894769,,,False
7894771,,,False
7894774,,,False
7894777,,,False
7894782,,,False
7894788,,,False
7894790,,,False
7894791,,,False
7894796,,,False
7894798,,,False
7894801,,,False
7894806,,,False
7894808,,,False
7894813,,,False
7894824,,,False
7894826,,,False
7894827,,,False
7894834,,,False
7894837,,,False
7894838,,,False
7894844,,,False
7894845,,,False
7894846,,,False
7894858,,,False
7894860,,,False
7894873,,,False
7894877,,,False
7894878,,,False
7894884,,,False
7894896,,,False
7894903,,,False
7894906,,,False
7894908,,,False
7894914,,,False
7894916,,,False
7894919,,,False
7894926,,,False
7894927,,,False
7894944,,,False
7894946,,,False
7894951,,,False
7894964,,,False
7894968,,,False
7894969,,,False
7894971,,,False
7894974,,,False
7894977,,,False
7894978,,,False
7894980,,,False
7894982,,,False
7894984,,,False
7894990,,,False
7894999,,,False
7895001,,,False
7895003,,,False
7895005,,,False
7895008,,,False
7895012,,,False
7895014,,,False
7895016,,,False
7895017,,,False
7895018,,,False
7895019,,,False
7895026,,,False
7895031,,,False
7895032,,,False
7895033,,,False
7895034,,,False
7895036,,,False
7895038,,,False
7895039,,,False
7895042,,,False
7895045,,,False
7895052,,,False
7895054,,,False
7895055,,,False
7895056,,,False
7895057,,,False
7895062,,,False
7895067,,,False
7895068,,,False
7895069,,,False
7895072,,,False
7895077,,,False
7895081,,,False
7895082,,,False
7895084,,,False
7895087,,,False
7895088,,,False
7895089,,,False
7895090,,,False
7895091,,,False
7895096,,,False
7895098,,,False
7895101,,,False
7895105,,,False
7895110,,,False
7895112,,,False
7895119,,,False
7895121,,,False
7895122,,,False
7895123,,,False
7895133,,,False
7895136,,,False
7895137,,,False
7895145,,,False
7895147,,,False
7895149,,,False
7895153,,,False
7895157,,,False
7895160,,,False
7895161,,,False
7895162,,,False
7895168,,,False
7895170,,,False
7895171,,,False
7895176,,,False
7895177,,,False
7895180,,,False
7895186,,,False
7895187,,,False
7895192,,,False
7895203,,,False
7895214,,,False
7895215,,,False
7895221,,,False
7895225,,,False
7895226,,,False
7895227,,,False
7895231,,,False
7895237,,,False
7895238,,,False
7895241,,,False
7895246,,,False
7895247,,,False
7895248,,,False
7895252,,,False
7895256,,,False
7895258,,,False
7895263,,,False
7895264,,,False
7895267,,,False
7895271,,,False
7895272,,,False
7895273,,,False
7895274,,,False
7895275,,,False
7895276,,,False
7895277,,,False
7895283,,,False
7895288,,,False
7895289,,,False
7895290,,,False
7895291,,,False
7895294,,,False
7895298,,,False
7895299,,,False
7895308,,,False
7895312,,,False
7895317,,,False
7895318,,,False
7895320,,,False
7895322,,,False
7895324,,,False
7895325,,,False
7895328,,,False
7895330,,,False
7895331,,,False
7895334,,,False
7895336,,,False
7895340,,,False
7895347,,,False
7895355,,,False
7895356,,,False
7895357,,,False
7895358,,,False
7895360,,,False
7895365,,,False
7895373,,,False
7895376,,,False
7895379,,,False
7895382,,,False
7895393,,,False
7895397,,,False
7895404,,,False
7895405,,,False
7895411,,,False
7895414,,,False
7895417,,,False
7895419,,,False
7895422,,,False
7895425,,,False
7895427,,,False
7895438,,,False
7895439,,,False
7895441,,,False
7895444,,,False
7895447,,,False
7895468,,,False
7895472,,,False
7895475,,,False
7895476,,,False
7895478,,,False
7895481,,,False
7895484,,,False
7895490,,,False
7895492,,,False
7895499,,,False
7895509,,,False
7895510,,,False
7895515,,,False
7895517,,,False
7895518,,,False
7895520,,,False
7895521,,,False
7895525,,,False
7895532,,,False
7895538,,,False
7895539,,,False
7895542,,,False
7895544,,,False
7895545,,,False
7895547,,,False
7895548,,,False
7895551,,,False
7895554,,,False
7895557,,,False
7895559,,,False
7895574,,,False
7895578,,,False
7895579,,,False
7895585,,,False
7895588,,,False
7895590,,,False
7895596,,,False
7895597,,,False
7895599,,,False
7895602,,,False
7895604,,,False
7895606,,,False
7895610,,,False
7895614,,,False
7895616,,,False
7895619,,,False
7895620,,,False
7895622,,,False
7895626,,,False
7895629,,,False
7895630,,,False
7895632,,,False
7895640,,,False
7895643,,,False
7895647,,,False
7895656,,,False
7895657,,,False
7895658,,,False
7895661,,,False
7895665,,,False
7895674,,,False
7895676,,,False
7895677,,,False
7895681,,,False
7895685,,,False
7895687,,,False
7895690,,,False
7895691,,,False
7895693,,,False
7895694,,,False
7895697,,,False
7895704,,,False
7895710,,,False
7895719,,,False
7895721,,,False
7895726,,,False
7895729,,,False
7895737,,,False
7895739,,,False
7895752,,,False
7895758,,,False
7895759,,,False
7895761,,,False
7895762,,,False
7895767,,,False
7895770,,,False
7895774,,,False
7895778,,,False
7895780,,,False
7895787,,,False
7895790,,,False
7895791,,,False
7895806,,,False
7895808,,,False
7895810,,,False
7895816,,,False
7895817,,,False
7895818,,,False
7895824,,,False
7895831,,,False
7895832,,,False
7895841,,,False
7895842,,,False
7895846,,,False
7895847,,,False
7895853,,,False
7895855,,,False
7895857,,,False
7895861,,,False
7895866,,,False
7895869,,,False
7895873,,,False
7895878,,,False
7895879,,,False
7895881,,,False
7895885,,,False
7895886,,,False
7895890,,,False
7895900,,,False
7895901,,,False
7895903,,,False
7895904,,,False
7895907,,,False
7895908,,,False
7895911,,,False
7895913,,,False
7895916,,,False
7895918,,,False
7895919,,,False
7895928,,,False
7895929,,,False
7895932,,,False
7895933,,,False
7895934,,,False
7895937,,,False
7895939,,,False
7895943,,,False
7895944,,,False
7895945,,,False
7895947,,,False
7895948,,,False
7895952,,,False
7895953,,,False
7895954,,,False
7895963,,,False
7895964,,,False
7895971,,,False
7895972,,,False
7895981,,,False
7895982,,,False
7895985,,,False
7895994,,,False
7895995,,,False
7895996,,,False
7895997,,,False
7895999,,,False
7896001,,,False
7896005,,,False
7896007,,,False
7896013,,,False
7896022,,,False
7896025,,,False
7896026,,,False
7896029,,,False
7896030,,,False
7896036,,,False
7896038,,,False
7896039,,,False
7896041,,,False
7896044,,,False
7896047,,,False
7896050,,,False
7896054,,,False
7896059,,,False
7896064,,,False
7896067,,,False
7896069,,,False
7896070,,,False
7896076,,,False
7896082,,,False
7896084,,,False
7896085,,,False
7896089,,,False
7896091,,,False
7896094,,,False
7896095,,,False
7896101,,,False
7896108,,,False
7896111,,,False
7896112,,,False
7896120,,,False
7896123,,,False
7896128,,,False
7896130,,,False
7896133,,,False
7896136,,,False
7896137,,,False
7896138,,,False
7896139,,,False
7896140,,,False
7896142,,,False
7896148,,,False
7896156,,,False
7896157,,,False
7896158,,,False
7896159,,,False
7896162,,,False
7896167,,,False
7896168,,,False
7896169,,,False
7896170,,,False
7896174,,,False
7896175,,,False
7896178,,,False
7896184,,,False
7896185,,,False
7896186,,,False
7896188,,,False
7896191,,,False
7896200,,,False
7896201,,,False
7896205,,,False
7896210,,,False
7896221,,,False
7896222,,,False
7896227,,,False
7896228,,,False
7896230,,,False
7896231,,,False
7896232,,,False
7896240,,,False
7896241,,,False
7896247,,,False
7896249,,,False
7896250,,,False
7896253,,,False
7896258,,,False
7896269,,,False
7896277,,,False
7896278,,,False
7896283,,,False
7896287,,,False
7896292,,,False
7896302,,,False
7896308,,,False
7896310,,,False
7896319,,,False
7896321,,,False
7896324,,,False
7896325,,,False
7896329,,,False
7896331,,,False
7896337,,,False
7896339,,,False
7896343,,,False
7896345,,,False
7896349,,,False
7896352,,,False
7896356,,,False
7896358,,,False
7896360,,,False
7896362,,,False
7896365,,,False
7896367,,,False
7896369,,,False
7896370,,,False
7896371,,,False
7896372,,,False
7896374,,,False
7896375,,,False
7896378,,,False
7896383,,,False
7896384,,,False
7896385,,,False
7896387,,,False
7896391,,,False
7896394,,,False
7896395,,,False
7896397,,,False
7896398,,,False
7896421,,,False
7896422,,,False
7896425,,,False
7896426,,,False
7896427,,,False
7896430,,,False
7896431,,,False
7896432,,,False
7896434,,,False
7896438,,,False
7896439,,,False
7896443,,,False
7896446,,,False
7896456,,,False
7896458,,,False
7896460,,,False
7896464,,,False
7896466,,,False
7896468,,,False
7896472,,,False
7896474,,,False
7896476,,,False
7896482,,,False
7896483,,,False
7896484,,,False
7896485,,,False
7896490,,,False
7896491,,,False
7896493,,,False
7896498,,,False
7896499,,,False
7896508,,,False
7896511,,,False
7896512,,,False
7896520,,,False
7896521,,,False
7896522,,,False
7896525,,,False
7896528,,,False
7896529,,,False
7896530,,,False
7896531,,,False
7896533,,,False
7896534,,,False
7896542,,,False
7896544,,,False
7896546,,,False
7896547,,,False
7896553,,,False
7896554,,,False
7896558,,,False
7896561,,,False
7896582,,,False
7896586,,,False
7896594,,,False
7896596,,,False
7896599,,,False
7896600,,,False
7896602,,,False
7896605,,,False
7896608,,,False
7896616,,,False
7896621,,,False
7896622,,,False
7896623,,,False
7896627,,,False
7896646,,,False
7896647,,,False
7896651,,,False
7896652,,,False
7896653,,,False
7896657,,,False
7896659,,,False
7896664,,,False
7896673,,,False
7896677,,,False
7896683,,,False
7896684,,,False
7896685,,,False
7892502,,,False
7892503,,,False
7892504,,,False
7892505,,,False
7892506,,,False
7892507,,,False
7892508,,,False
7892510,,,False
7892511,,,False
7892512,,,False
7892513,,,False
7892515,,,False
7892517,,,False
7892518,,,False
7892519,,,False
7892520,,,False
7892522,,,False
7892524,,,False
7892525,,,False
7892526,,,False
7892527,,,False
7892528,,,False
7892529,,,False
7892531,,,False
7892532,,,False
7892533,,,False
7892534,,,False
7892535,,,False
7892537,,,False
7892538,,,False
7892539,,,False
7892540,,,False
7892543,,,False
7892544,,,False
7892545,,,False
7892547,,,False
7892550,,,False
7892551,,,False
7892552,,,False
7892553,,,False
7892554,,,False
7892557,,,False
7892558,,,False
7892560,,,False
7892563,,,False
7892566,,,False
7892567,,,False
7892570,,,False
7892571,,,False
7892572,,,False
7892573,,,False
7892575,,,False
7892577,,,False
7892580,,,False
7892581,,,False
7892582,,,False
7892583,,,False
7892584,,,False
7892585,,,False
7892586,,,False
7892587,,,False
7892588,,,False
7892589,,,False
7892590,,,False
7892591,,,False
7892592,,,False
7892593,,,False
7892594,,,False
7892595,,,False
7892597,,,False
7892600,,,False
7892602,,,False
7892603,,,False
7892604,,,False
7892606,,,False
7892608,,,False
7892611,,,False
7892612,,,False
7892613,,,False
7892614,,,False
7892615,,,False
7892616,,,False
7892617,,,False
7892619,,,False
7892624,,,False
7892626,,,False
7892629,,,False
7892631,,,False
7892632,,,False
7892633,,,False
7892634,,,False
7892636,,,False
7892637,,,False
7892638,,,False
7892641,,,False
7892642,,,False
7892645,,,False
7892646,,,False
7892647,,,False
7892649,,,False
7892651,,,False
7892653,,,False
7892654,,,False
7892655,,,False
7892656,,,False
7892657,,,False
7892658,,,False
7892659,,,False
7892660,,,False
7892664,,,False
7892665,,,False
7892666,,,False
7892667,,,False
7892669,,,False
7892671,,,False
7892672,,,False
7892673,,,False
7892675,,,False
7892676,,,False
7892677,,,False
7892681,,,False
7892683,,,False
7892685,,,False
7892686,,,False
7892689,,,False
7892690,,,False
7892691,,,False
7892692,,,False
7892693,,,False
7892695,,,False
7892696,,,False
7892700,,,False
7892702,,,False
7892705,,,False
7892706,,,False
7892707,,,False
7892708,,,False
7892709,,,False
7892710,,,False
7892711,,,False
7892712,,,False
7892713,,,False
7892714,,,False
7892715,,,False
7892716,,,False
7892718,,,False
7892719,,,False
7892721,,,False
7892722,,,False
7892723,,,False
7892724,,,False
7892725,,,False
7892726,,,False
7892727,,,False
7892728,,,False
7892729,,,False
7892730,,,False
7892731,,,False
7892733,,,False
7892734,,,False
7892735,,,False
7892736,,,False
7892737,,,False
7892738,,,False
7892739,,,False
7892740,,,False
7892741,,,False
7892743,,,False
7892744,,,False
7892746,,,False
7892748,,,False
7892749,,,False
7892750,,,False
7892751,,,False
7892752,,,False
7892753,,,False
7892754,,,False
7892755,,,False
7892758,,,False
7892759,,,False
7892760,,,False
7892761,,,False
7892763,,,False
7892765,,,False
7892767,,,False
7892768,,,False
7892769,,,False
7892772,,,False
7892774,,,False
7892775,,,False
7892777,,,False
7892779,,,False
7892780,,,False
7892781,,,False
7892782,,,False
7892783,,,False
7892784,,,False
7892785,,,False
7892787,,,False
7892789,,,False
7892790,,,False
7892792,,,False
7892793,,,False
7892794,,,False
7892795,,,False
7892798,,,False
7892799,,,False
7892800,,,False
7892801,,,False
7892804,,,False
7892805,,,False
7892806,,,False
7892807,,,False
7892809,,,False
7892810,,,False
7892811,,,False
7892812,,,False
7892813,,,False
7892816,,,False
7892818,,,False
7892819,,,False
7892821,,,False
7892822,,,False
7892823,,,False
7892824,,,False
7892826,,,False
7892827,,,False
7892828,,,False
7892833,,,False
7892834,,,False
7892839,,,False
7892840,,,False
7892842,,,False
7892843,,,False
7892844,,,False
7892845,,,False
7892849,,,False
7892850,,,False
7892851,,,False
7892852,,,False
7892854,,,False
7892855,,,False
7892856,,,False
7892858,,,False
7892859,,,False
7892860,,,False
7892862,,,False
7892863,,,False
7892864,,,False
7892865,,,False
7892866,,,False
7892867,,,False
7892869,,,False
7892871,,,False
7892872,,,False
7892873,,,False
7892874,,,False
7892875,,,False
7892877,,,False
7892878,,,False
7892879,,,False
7892881,,,False
7892883,,,False
7892885,,,False
7892886,,,False
7892887,,,False
7892888,,,False
7892889,,,False
7892891,,,False
7892892,,,False
7892895,,,False
7892897,,,False
7892899,,,False
7892903,,,False
7892904,,,False
7892908,,,False
7892909,,,False
7892910,,,False
7892913,,,False
7892914,,,False
7892915,,,False
7892917,,,False
7892918,,,False
7892920,,,False
7892921,,,False
7892922,,,False
7892923,,,False
7892924,,,False
7892926,,,False
7892927,,,False
7892928,,,False
7892929,,,False
7892930,,,False
7892931,,,False
7892932,,,False
7892933,,,False
7892934,,,False
7892936,,,False
7892937,,,False
7892938,,,False
7892940,,,False
7892942,,,False
7892945,,,False
7892946,,,False
7892948,,,False
7892949,,,False
7892950,,,False
7892952,,,False
7892955,,,False
7892956,,,False
7892957,,,False
7892958,,,False
7892960,,,False
7892961,,,False
7892962,,,False
7892963,,,False
7892964,,,False
7892965,,,False
7892969,,,False
7892970,,,False
7892973,,,False
7892974,,,False
7892975,,,False
7892976,,,False
7892978,,,False
7892980,,,False
7892982,,,False
