dataset,contrast,gene_symbol,log2FC,SE,t_stat,p_value,FDR,mean_DCM_HF,mean_Control,n_DCM_HF,n_Control,abs_log2FC,direction
GSE57338,DCM_HF_vs_Control,OR5H14,0.012068134099866956,0.011006276859328932,1.0964774241198552,0.2737182037069088,0.36869564390767257,2.1930622157175144,2.1809940816176474,177,136,0.012068134099866956,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TJP3,-0.02181554856613488,0.019898449031723647,-1.0963441689025533,0.2737764012076001,0.3687497467361801,4.873707019463278,4.895522568029412,177,136,0.02181554856613488,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,XAGE1A,-0.017872102994474615,0.01630410307538872,-1.0961721053795848,0.2738515603060685,0.3688266865291821,3.2402730326158213,3.2581451356102953,177,136,0.017872102994474615,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MAPK8IP2,-0.024550928187645482,0.022397822432912527,-1.0961301377034345,0.2738698943635157,0.3688270885567268,4.776678618378531,4.801229546566173,177,136,0.024550928187645482,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FLRT3,0.0408981190356843,0.03732244009964577,1.0958050686528522,0.27401193303113214,0.3689940754962895,3.5489116609548006,3.508013541919116,177,136,0.0408981190356843,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FAM19A3,-0.02441081849210658,0.02229213274008289,-1.0950418596877514,0.27434561535131474,0.3694190975132934,3.943514113022599,3.967924931514706,177,136,0.02441081849210658,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DNAJC9,0.01817985102216335,0.01660454645590347,1.0948718816526186,0.27441996934881174,0.36949488893752963,6.455987374658195,6.437807523636031,177,136,0.01817985102216335,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PRDX2,-0.025958692636714797,0.023715506436165313,-1.0945873201817315,0.2745444768764765,0.36963819554440347,5.6717501483559305,5.697708840992648,177,136,0.025958692636714797,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NUDT15,-0.022557245412180738,0.020611882551257076,-1.0943806494184112,0.27463492826603203,0.36973563416987193,5.281225717367234,5.303782962779413,177,136,0.022557245412180738,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NDUFB6,-0.039783282772889894,0.036356392442179024,-1.0942582610791478,0.27468850230525893,0.3697834159793657,7.826070797734465,7.865854080507354,177,136,0.039783282772889894,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MGAT4A,-0.03123820517763365,0.0285500950258798,-1.0941541577818623,0.2747340779287721,0.3698204248053837,7.348768990028248,7.380007195205883,177,136,0.03123820517763365,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TTLL6,-0.022760479750747464,0.020805559111238867,-1.0939614566018838,0.2748184547151042,0.36990965569169226,3.2945384116610157,3.317298891411764,177,136,0.022760479750747464,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,OR2AT4,-0.024752428643984414,0.022628844533240804,-1.0938441248126547,0.2748698387144005,0.36995446898180145,3.988993643282489,4.01374607192647,177,136,0.024752428643984414,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PTCRA,-0.02416660364132639,0.02210079049078969,-1.0934723647734506,0.2750326899309408,0.370149293128512,5.263503931932205,5.28767053557353,177,136,0.02416660364132639,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SERPINA13,-0.023835830943086833,0.021801526230529892,-1.0933101972332648,0.27510374890542155,0.3702205623266564,4.130560689689265,4.154396520632352,177,136,0.023835830943086833,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AK123417,-0.023543622689929933,0.021535492291809656,-1.0932474805270185,0.27513123364368836,0.37023318602444083,3.4394240028983054,3.462967625588236,177,136,0.023543622689929933,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,IRGC,-0.024667116309986747,0.022564026000212782,-1.0932054549907952,0.27514965181368056,0.3702336083425298,3.821668550028248,3.8463356663382333,177,136,0.024667116309986747,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ALOX12B,-0.020139584837778335,0.01842490788663786,-1.0930629863492558,0.2752120966116562,0.37028329639613133,3.7108088100960437,3.7309483949338245,177,136,0.020139584837778335,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SARS2,0.027981187162678722,0.025599450488920237,1.0930385859176677,0.27522279243135434,0.37028329639613133,5.968652133192086,5.940670946029413,177,136,0.027981187162678722,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ISG15,0.023860378378863345,0.021833398566816025,1.0928384926352268,0.2753105131785616,0.37036168131642117,4.803724603084746,4.7798642247058805,177,136,0.023860378378863345,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ASB4,0.05777211705832541,0.052865023303161285,1.09282306993461,0.2753172752749259,0.37036168131642117,4.405994774440678,4.348222657382353,177,136,0.05777211705832541,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LAPTM4A,-0.023193897367480787,0.021226131148933413,-1.092704893074509,0.2753690938011841,0.37040702283984833,11.4038669078531,11.427060805220584,177,136,0.023193897367480787,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SOX21,-0.02294856046859417,0.02101013422038261,-1.0922614880932568,0.2755635789023583,0.37064236773556597,4.330342705237287,4.3532912657058835,177,136,0.02294856046859417,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BCL9,0.030742520445580013,0.028146733840864836,1.0922233684160711,0.27558030324788657,0.37064236773556597,7.4164109441073425,7.385668423661768,177,136,0.030742520445580013,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SOST,0.028592116334621664,0.02617938503099095,1.0921614965658875,0.2756074499277295,0.37065450157977564,4.968209955694917,4.939617839360294,177,136,0.028592116334621664,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CNN3,0.03695915497769242,0.033846663327446264,1.0919585963359124,0.2756964865979327,0.3707498619667077,8.27239578722034,8.235436632242644,177,136,0.03695915497769242,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NMD3,0.0222487212134852,0.020381199778408295,1.0916296123575289,0.2758408932355207,0.37091966508853225,8.045989926779665,8.023741205566173,177,136,0.0222487212134852,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DOCK11,-0.07151376978443835,0.06553723366532802,-1.0911929873273272,0.27603262867977946,0.37114826890026076,6.212076067943505,6.283589837727943,177,136,0.07151376978443835,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C3ORF38,0.02288833679922897,0.02097615431743441,1.0911598214266207,0.27604719657569515,0.37114826890026076,6.58120934098305,6.558321004183825,177,136,0.02288833679922897,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,KCNE2,0.02498544259405122,0.022903453495743645,1.0909028456644974,0.27616008928558206,0.37127564432911403,3.0796965388587587,3.0547110962647053,177,136,0.02498544259405122,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TMEM14E,0.025886416626038633,0.023743042204377642,1.0902737906630096,0.2764365746195808,0.37162292604328345,4.145405741581918,4.119519324955882,177,136,0.025886416626038633,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AZI1,-0.020630838232094995,0.01892683010704433,-1.090031353132739,0.27654318255893867,0.3717418052540785,4.821003345672315,4.84163418390441,177,136,0.020630838232094995,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AF073924,0.031057282845754708,0.02849557880946584,1.0898982980278298,0.27660170333354933,0.3717960321526938,4.656593712853105,4.625536430007354,177,136,0.031057282845754708,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BC033982,-0.020466419129902214,0.018779762570153586,-1.0898124538820957,0.27663946411586965,0.3718223490745668,3.0546729963333332,3.075139415463236,177,136,0.020466419129902214,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TTC31,-0.021174511597748413,0.019432509255260307,-1.089643716084507,0.2767136981198651,0.3718976818185622,5.609370207909604,5.630544719507351,177,136,0.021174511597748413,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NPM1,-0.018500538715602977,0.016985186885740904,-1.0892160822283454,0.27690189118162584,0.3721261532933067,3.405360875593221,3.423861414308825,177,136,0.018500538715602977,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,RBPJ,-0.02096566725697846,0.019249817345060483,-1.0891359061315076,0.27693718482402513,0.3721491279833956,7.637226730169493,7.658192397426469,177,136,0.02096566725697846,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SNORA40,0.06604500849896144,0.060658090642507045,1.0888079034370304,0.2770816041970488,0.3722992631482725,5.924772575918081,5.8587275674191215,177,136,0.06604500849896144,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,GPR25,-0.025821913413758057,0.0237159497257544,-1.0887994667030636,0.27708531956560917,0.3722992631482725,4.700780139762711,4.726602053176471,177,136,0.025821913413758057,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,EFCAB5,0.01958897111428204,0.017993950115436065,1.0886420707300777,0.27715463985176564,0.37236793804405804,3.067995191474576,3.0484062203602953,177,136,0.01958897111428204,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HSPA4,-0.03343430832556482,0.030721284367956767,-1.0883108897763996,0.27730053723657067,0.37253948144053806,8.153286987299436,8.186721295624999,177,136,0.03343430832556482,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ENST00000356401,0.029409071701396172,0.02702629565726641,1.088165099440445,0.2773647799016386,0.37260131045053596,4.625555110966102,4.596146039264704,177,136,0.029409071701396172,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TIAL1,0.020919825502991873,0.019227136330684045,1.088036467999996,0.27742146994002237,0.3726529860925813,6.617134225355932,6.596214399852941,177,136,0.020919825502991873,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AJ011409,-0.024752253425764037,0.022755760322596512,-1.0877357238283532,0.27755404389736094,0.3727870190220086,3.091274734875707,3.116026988301471,177,136,0.024752253425764037,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,RAB13,-0.03648215930265408,0.03354039932696231,-1.087707959199131,0.27756628527881305,0.3727870190220086,7.069625364796611,7.106107524099265,177,136,0.03648215930265408,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SLC26A1,-0.022925490521435554,0.021077466873650728,-1.0876776919571427,0.2775796304792387,0.3727870190220086,4.175625400949151,4.198550891470588,177,136,0.022925490521435554,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,OR4K5,-0.018795420277791575,0.017280845376120308,-1.087644722738171,0.27759416751428595,0.3727870190220086,2.6697724150677975,2.6885678353455873,177,136,0.018795420277791575,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NCAPD3,-0.02928468415607277,0.02696746444466388,-1.08592649546878,0.27835250232160175,0.37378085708035697,6.311186959468928,6.340471643625002,177,136,0.02928468415607277,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CPZ,0.02472221326657542,0.022773958463588564,1.0855474820550746,0.27851996936889084,0.3739811801440458,4.534106648847458,4.509384435580885,177,136,0.02472221326657542,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TMEM110,0.025730081102816715,0.023707727027346245,1.0853035836433302,0.2786277722853557,0.3741013684745272,6.886110974610171,6.860380893507353,177,136,0.025730081102816715,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CD7,0.02520514649343708,0.023227532139130355,1.0851409586890692,0.2786996682438875,0.37414993850134876,5.62430810980226,5.599102963308827,177,136,0.02520514649343708,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SLC20A1,-0.05216274110269126,0.04807010122135177,-1.085138990294483,0.27870053854234944,0.37414993850134876,7.134068200779663,7.186230941882356,177,136,0.05216274110269126,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,WDR12,-0.03803740869337835,0.03505686396501126,-1.0850202896454697,0.2787530238279233,0.37419583413949264,6.868171984446327,6.906209393139703,177,136,0.03803740869337835,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CHRD,-0.02629089261448958,0.0242493712031889,-1.0841886329420456,0.2791209429116241,0.37466513177175664,4.619256206209038,4.645547098823529,177,136,0.02629089261448958,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,RFXANK,-0.02497284969657665,0.023039988677966933,-1.083891578491013,0.27925243811124295,0.3748170359264189,5.699794865774011,5.724767715470591,177,136,0.02497284969657665,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,VWDE,0.024201196451208773,0.022329041191793044,1.0838439610252424,0.27927352056687826,0.3748207321383908,2.9163771613813556,2.8921759649301455,177,136,0.024201196451208773,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AB051440,-0.02954068584616998,0.027294907274509842,-1.082278300089974,0.27996731687919163,0.3757272365257559,4.3986298265141235,4.4281705123602935,177,136,0.02954068584616998,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,GTF3C4,-0.022448115172316818,0.020748937520089064,-1.0818922728251803,0.28013855907552815,0.37593237962428966,6.094879476327683,6.117327591500003,177,136,0.022448115172316818,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HSPBAP1,-0.02588710501134095,0.023936555723672315,-1.0814883022514228,0.2803178375025186,0.3761282817783402,5.241793978525425,5.267681083536766,177,136,0.02588710501134095,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DPRX,0.0334333257023518,0.030914406263170595,1.0814804404696616,0.28032132726570574,0.3761282817783402,4.530400401621468,4.4969670759191205,177,136,0.0334333257023518,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ZCCHC8,0.024557574753862887,0.02271136021490813,1.0812903552004283,0.2804057131672049,0.3761856479376791,6.233684707084745,6.20912713233088,177,136,0.024557574753862887,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LOC388387,-0.02929247677326341,0.02709034592757038,-1.081288398885002,0.2804065817383153,0.3761856479376791,4.4266477985649715,4.455940275338233,177,136,0.02929247677326341,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AGAP1,0.02435784434072863,0.02252728135313461,1.0812598270913547,0.28041926734288414,0.3761856479376791,7.455441684796611,7.431083840455885,177,136,0.02435784434072863,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HESX1,0.02088301629910294,0.019315613750997242,1.081146919187322,0.2804694012105066,0.3762282226798859,2.8312168805932214,2.8103338642941176,177,136,0.02088301629910294,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LY6G5C,0.0222478917483806,0.020592743733903837,1.0803753028670837,0.2808121814559227,0.37666332879270753,4.437959271932204,4.415711380183823,177,136,0.0222478917483806,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,GAD1,-0.019083057938642733,0.01766751873474989,-1.0801209963405132,0.28092521633311823,0.37679023243997295,2.9774595372598887,2.9965425951985294,177,136,0.019083057938642733,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PDPR,0.05102106850830834,0.04724926835076425,1.0798276944638252,0.28105562251268207,0.376940417129089,8.56475912465537,8.513738056147055,177,136,0.05102106850830834,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SLC29A3,0.027713137782984898,0.025672450009432204,1.0794894048991404,0.2812060821281509,0.37711747521284583,5.344565824841805,5.316852687058823,177,136,0.027713137782984898,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FLJ43860,-0.027180509454781454,0.025183197128572043,-1.0793113088863258,0.2812853152062673,0.37719899645692895,4.134159399276836,4.161339908731615,177,136,0.027180509454781454,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ARHGAP18,0.04870667305604037,0.04514378283319148,1.078923165035016,0.2814580491447505,0.37738265955253836,6.952094479960449,6.90338780690441,177,136,0.04870667305604037,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SPRNP1,0.03258586504083638,0.03020228236324812,1.07892061430724,0.2814591845229983,0.37738265955253836,5.211181693401129,5.178595828360294,177,136,0.03258586504083638,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MYPN,-0.06134912217867328,0.05686726051278223,-1.0788126880999243,0.2815072274260798,0.3774223300900369,10.00180178844633,10.063150910624998,177,136,0.06134912217867328,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MAPK13,-0.032202890869225786,0.029851650524635478,-1.0787641655743596,0.2815288288487933,0.3774265471324127,4.827376414395479,4.8595793052647025,177,136,0.032202890869225786,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,A2ML1,0.018943353129735385,0.017566584357380392,1.0783743011359268,0.281702431043701,0.37763452735782926,3.382893140813559,3.3639497876838225,177,136,0.018943353129735385,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,GUCA2A,-0.028810511017821616,0.026724104602066423,-1.0780720793763794,0.28183705715471263,0.3777902345840242,3.9959516632542393,4.024762174272059,177,136,0.028810511017821616,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,XRCC5,0.022765327522598522,0.021118095057111715,1.0780009968243838,0.2818687275826491,0.37780792285935466,8.6560955500226,8.633330222499998,177,136,0.022765327522598522,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,OTX1,-0.026328574186108566,0.024426358078381335,-1.077875551550634,0.28192462493064474,0.37785807968486596,4.521282113519775,4.547610687705885,177,136,0.026328574186108566,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LOC255411,-0.022345855333748776,0.020737453233659987,-1.0775602520698209,0.28206515305756635,0.3780216514861545,2.7689759480338996,2.791321803367648,177,136,0.022345855333748776,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TMC2,-0.019468888951188035,0.018069871702778476,-1.0774226442456944,0.28212649945369506,0.37807909002805135,3.050485853350282,3.0699547423014724,177,136,0.019468888951188035,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LHX9,-0.02039386920550834,0.01893020554815733,-1.0773189521702518,0.2821727320113266,0.37811626824137534,3.9152718341694914,3.935665703374999,177,136,0.02039386920550834,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FASLG,0.02251248302775033,0.020899207812277946,1.077193127603842,0.2822288395812746,0.37816667340041055,4.310087656468928,4.2875751734411764,177,136,0.02251248302775033,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SPANXB1,-0.022172641775298985,0.020585310756081734,-1.0771098886009427,0.28226596161522655,0.37819163434654934,2.6735629198644077,2.695735561639706,177,136,0.022172641775298985,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ZNF329,-0.01913607547013063,0.017769418659598978,-1.0769106089913296,0.28235484770496655,0.37828594310577607,5.7714523820960455,5.7905884575661775,177,136,0.01913607547013063,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PCDHB17,0.030298859585202953,0.028141618025113373,1.07665662856217,0.2824681600242226,0.3784129624956012,4.08178893118079,4.0514900715955875,177,136,0.030298859585202953,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,RAD51AP1,0.02935997121381706,0.027273673341924796,1.0764949350876485,0.2825403150362544,0.37848483181523657,3.097690979485878,3.0683310082720605,177,136,0.02935997121381706,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,OR5AU1,-0.022186303163550747,0.020612260354772895,-1.076364395834607,0.2825985767708831,0.3785380818081195,3.7865688380790954,3.808755141242647,177,136,0.022186303163550747,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ATXN10,0.01871044283482881,0.01738391797331943,1.076307588631361,0.2826239332799809,0.3785472514786226,9.366582057011305,9.34787161417647,177,136,0.01871044283482881,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CRIP3,0.09991952158628337,0.0928654854441419,1.0759597186016374,0.28277924262732296,0.37873046772734004,6.867047984225988,6.767128462639704,177,136,0.09991952158628337,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C20ORF85,-0.022097595589647856,0.020541930431374724,-1.075731205665904,0.2828812956735522,0.3788250269769822,3.819398546248588,3.841496141838234,177,136,0.022097595589647856,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,OR2T10,-0.028846790197282868,0.026816295903867856,-1.0757186712398314,0.2828868942281416,0.3788250269769822,3.1775931868983047,3.2064399770955876,177,136,0.028846790197282868,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MIR216A,-0.016281094728231693,0.01513812132600704,-1.0755029886212528,0.2829832416041878,0.3789292359092222,2.4149709347570627,2.4312520294852966,177,136,0.016281094728231693,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,RNF121,-0.02378747382012314,0.02212685785054658,-1.0750497870412965,0.2831857636404945,0.3791755952627587,5.916103975988704,5.939891449808822,177,136,0.02378747382012314,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DMRT3,-0.024178402826478873,0.02249436969968476,-1.0748646505448745,0.2832685239033945,0.37926157613096884,3.9455111121073476,3.9696895149338247,177,136,0.024178402826478873,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MLANA,-0.021236972295779477,0.019768217850272208,-1.0742987788090894,0.283521583615479,0.37956784183530956,3.601910585468926,3.623147557764706,177,136,0.021236972295779477,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NCRNA00176,-0.023417092916126148,0.02179814180708524,-1.074270142995156,0.28353439373477696,0.37956784183530956,4.210623416355931,4.2340405092720586,177,136,0.023417092916126148,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PLCH2,0.019924466492398096,0.01855029194861626,1.0740783243513503,0.28362021321064274,0.3796578752476038,5.3956087202203395,5.37568425372794,177,136,0.019924466492398096,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,IRX2,-0.03344765528161364,0.031154993252974876,-1.0735889110943668,0.28383925630607837,0.37992622015049765,5.271785165446329,5.305232820727942,177,136,0.03344765528161364,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HSD17B12,0.028383820557952077,0.02644078602168186,1.0734862622721162,0.2838852126826663,0.379962864019931,8.508836712271183,8.480452891713238,177,136,0.028383820557952077,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DIRC1,0.02341176622303931,0.021818003075554388,1.0730480760299566,0.28408144771756283,0.38020062865341364,2.8628089583333365,2.8393971921102916,177,136,0.02341176622303931,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ACAA2,-0.03214056268511056,0.029964160029545613,-1.0726335279687116,0.2842671816685432,0.38041502191938437,7.470108297638415,7.502248860323528,177,136,0.03214056268511056,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LRTM2,0.02500727936124969,0.023314473627289837,1.0726075038631113,0.2842788442529111,0.38041502191938437,4.611772435655367,4.586765156294119,177,136,0.02500727936124969,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HRG,0.01611763414323719,0.015028581803961208,1.0724654098092565,0.28434252879459215,0.3804753460609442,2.6309860703785315,2.614868436235295,177,136,0.01611763414323719,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HSFY2,-0.015040508080134574,0.014025324452912328,-1.0723821848564399,0.2843798335441787,0.38050036613311006,2.565244734338984,2.5802852424191185,177,136,0.015040508080134574,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FOXP3,0.021953361619807765,0.020478027624159862,1.0720447311980044,0.28453112786322615,0.380677891056786,4.440031570090392,4.418078208470586,177,136,0.021953361619807765,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C11ORF54,-0.03372945615324863,0.03146564196754026,-1.0719455903058868,0.2845755871913195,0.3807124661822899,7.96613464397175,7.999864100125007,177,136,0.03372945615324863,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C20ORF112,0.023926654422149696,0.022322034167287046,1.0718850371268682,0.28460274434033483,0.38072389100280285,5.072136243819209,5.048209589397058,177,136,0.023926654422149696,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AK128230,0.0251090358402295,0.023426927708864356,1.0718023358533975,0.2846398374079699,0.3807486051146641,3.683886803237287,3.658777767397058,177,136,0.0251090358402295,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,G3BP1,0.020835561564972238,0.019445096453632557,1.071507236523886,0.28477222176180933,0.380900774087841,9.26571271756497,9.244877156,177,136,0.020835561564972238,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,C9ORF84,0.014895672233092627,0.01390245146267861,1.071442131848497,0.28480143397019214,0.3809149329424741,2.600187705446327,2.5852920332132356,177,136,0.014895672233092627,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,STS,-0.032721221525963795,0.030541994567436843,-1.0713518219550204,0.2848419590317911,0.38094421961939234,7.02094109445198,7.053662315977943,177,136,0.032721221525963795,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HEATR2,0.023134514854187493,0.021597577763050824,1.0711624751626576,0.28492693797645985,0.381032950668232,6.7734589698983045,6.750324455044118,177,136,0.023134514854187493,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NXNL1,-0.019592767474451378,0.018303346886711962,-1.0704472573087451,0.28524808359876086,0.38143747528899885,5.227173781915255,5.246766549389706,177,136,0.019592767474451378,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BEST2,-0.019188794099160855,0.017931931795315752,-1.0700907363574417,0.2854082597075545,0.38161903028024896,3.404832867158192,3.4240216612573553,177,136,0.019188794099160855,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SNORA49,0.06244762643677326,0.05835888664264623,1.0700619910582592,0.28542117692598573,0.38161903028024896,6.9025227138926555,6.840075087455882,177,136,0.06244762643677326,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ZNF271,0.03130197831156645,0.0292621144484376,1.0697100637318355,0.28557935401059714,0.38179249706745666,6.634402945576275,6.603100967264702,177,136,0.03130197831156645,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DPY30,-0.02577707750976188,0.02409770231006195,-1.0696902625026914,0.2855882556303611,0.38179249706745666,7.720431490129947,7.746208567639701,177,136,0.02577707750976188,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,DUPD1,-0.027245190442547473,0.025473097115499655,-1.0695672504608618,0.2856435597742235,0.38184146930205715,4.096976953711863,4.124222144154411,177,136,0.027245190442547473,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FPGT,0.03212565467763451,0.030047335550893867,1.0691681671148647,0.28582303100716167,0.3820564078761002,6.764834225971753,6.732708571294118,177,136,0.03212565467763451,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SPRR3,-0.023290948793411204,0.021794236994040254,-1.0686746592587864,0.2860450716330877,0.3823282166599113,3.4378264058757066,3.461117354669116,177,136,0.023290948793411204,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MMP12,0.0644417073006811,0.06030808263447186,1.0685418021206743,0.28610486714178873,0.38238314705245274,2.586390199197741,2.521948491897059,177,136,0.0644417073006811,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,EGLN3,0.056236021905575306,0.05264010285667491,1.0683113986059474,0.2862085858309441,0.38249677037268376,9.44268926397175,9.386453242066173,177,136,0.056236021905575306,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HCG4,0.04113144054091955,0.038504523583453,1.06822359330776,0.28624811907275394,0.38252460530862037,4.608373193327682,4.567241752786764,177,136,0.04113144054091955,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CNOT10,0.02427541096020258,0.02274217148224038,1.06741834125908,0.28661084664898473,0.3829843056698731,6.049449405180794,6.025173994220588,177,136,0.02427541096020258,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ADAMTS16,0.022142515221834413,0.020746831650871857,1.067272130725749,0.28667674095175133,0.38304732783164425,4.543928894898304,4.5217863796764695,177,136,0.022142515221834413,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,PRAMEF2,0.02241051396846938,0.021001858226934587,1.0670729097546336,0.2867665425937,0.3831180041957358,2.833904459372882,2.8114939454044108,177,136,0.02241051396846938,up_in_DCM_HF
