feature_id,gene_symbol,cohort,disease,comparison,model,model_formula,n_samples_used,n_hcm,n_control,n_male,n_female,mean_expression_hcm,mean_expression_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
HDC,HDC,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.235723514415094,6.538444038750002,-0.28643030497297556,0.05109657400510534,-5.605665556840596,1.088547148279949e-07,1.6518506565277847e-06,0.28643030497297556
OPTN,OPTN,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.381762666075474,10.03553401813889,0.33369540652437135,0.05953086942702547,5.605417991306579,1.0898148616114293e-07,1.6531115532082627e-06,0.33369540652437135
C10ORF57,C10ORF57,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.3187490941792435,7.112621529749999,0.20266092076363879,0.03617501878559819,5.602234015820915,1.1062483951834087e-07,1.67736685753651e-06,0.20266092076363879
PFKFB4,PFKFB4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.570830678943394,6.782161599944445,-0.20451122561523588,0.0365066876499283,-5.602020856461831,1.1073571958488058e-07,1.6783756681655548e-06,0.20451122561523588
MRPS36,MRPS36,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.604054285018865,8.307198237305554,0.28509133277423315,0.05090441921704044,5.600522256401617,1.115183277287682e-07,1.6895607010500244e-06,0.28509133277423315
TAF9L,TAF9L,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.598580465254715,7.302465063805554,0.25813435152329456,0.046110906094695994,5.59811926040176,1.1278454153353019e-07,1.7080607278423302e-06,0.25813435152329456
C14ORF133,C14ORF133,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.466561916084907,7.238012522916664,0.23811126801000634,0.04254593158651925,5.596569616199267,1.1360854468422466e-07,1.7198515928476665e-06,0.23811126801000634
ACADSB,ACADSB,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.371477392198114,7.0130565334999995,0.3215239328112928,0.05745491000903822,5.596108892359486,1.1385466216043647e-07,1.7228882623446137e-06,0.3215239328112928
ALPK1,ALPK1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.414151981481133,6.657042087444444,-0.23325267343961972,0.04169125008276327,-5.594763241125628,1.145764953902239e-07,1.7331183231568399e-06,0.23325267343961972
ASRGL1,ASRGL1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9943846971037775,6.173276797111111,-0.18214519319743427,0.03258197247276277,-5.590367291289698,1.1696590200366403e-07,1.7685543456774546e-06,0.18214519319743427
DUS3L,DUS3L,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.3953950533113195,7.701074141694442,-0.2865884264417747,0.05127363150626472,-5.589392013451567,1.1750258054772667e-07,1.7759595301155206e-06,0.2865884264417747
SOX11,SOX11,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.17662387014151,6.513442584749999,-0.2967013346629279,0.0531069961471723,-5.5868596642276085,1.1890735923425388e-07,1.7964742185946397e-06,0.2967013346629279
CSNK2A2,CSNK2A2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.331527734584904,9.092294791722223,0.2411185635195856,0.04316321929389538,5.5862043532440415,1.1927354916273204e-07,1.801287606389767e-06,0.2411185635195856
NFE2,NFE2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.14379101759434,6.301346946111111,-0.16412846333313819,0.02938419633908306,-5.585603275963539,1.1961040277621885e-07,1.805654289377255e-06,0.16412846333313819
KIAA1143,KIAA1143,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.64136591485849,6.504132955527776,0.12978946231456737,0.023238994755009124,5.584986084072827,1.1995725542927865e-07,1.81016837678488e-06,0.12978946231456737
PCDH1,PCDH1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.14837723185849,6.25401461161111,-0.10934945557817305,0.019579904317295248,-5.584779874617819,1.2007336116166553e-07,1.8111982568849715e-06,0.10934945557817305
ZNF254,ZNF254,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.35045855393396,6.237319670138888,0.11608280282248151,0.02078588627246387,5.58469344539147,1.2012205760747045e-07,1.8112109132320025e-06,0.11608280282248151
SH3TC1,SH3TC1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.6233908559433985,6.921842065416666,-0.27137659964529914,0.048596838850252184,-5.584243874000271,1.203756693735726e-07,1.814312060180099e-06,0.27137659964529914
C9ORF102,C9ORF102,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.4585733106509435,7.236546533027779,0.23680109216334952,0.0424128910015658,5.5832339312735675,1.2094730833398275e-07,1.8220833423439829e-06,0.23680109216334952
AFAP1L1,AFAP1L1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.599447216584906,8.359316970722224,0.25772040932937007,0.0461602876701772,5.583162981366678,1.209875664353017e-07,1.8220833423439829e-06,0.25772040932937007
WFDC3,WFDC3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.313821037028303,6.194930015444444,0.12271400277192648,0.02198074678528821,5.582794978287971,1.2119658757690038e-07,1.824505192297284e-06,0.12271400277192648
PPFIA4,PPFIA4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.376309677433964,7.985698692944443,0.40583039133318516,0.0727016319396132,5.582135923307368,1.2157180549245975e-07,1.8294260638837501e-06,0.40583039133318516
JTV1,JTV1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.452335502547166,10.703696508055554,-0.22861018038485165,0.040981486909327236,-5.5783769117664885,1.2373373132675664e-07,1.8612189172465943e-06,0.22861018038485165
ASS1,ASS1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.025915707349055,8.323355419194442,-0.33102539210019805,0.05938173183180697,-5.574532467961621,1.2598367110179297e-07,1.8943098992921957e-06,0.33102539210019805
VRK1,VRK1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.889864425028302,6.703450250555558,0.18907735034768,0.03392568373499742,5.573280462808464,1.267249997728251e-07,1.9046998973003726e-06,0.18907735034768
ARID4A,ARID4A,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.835611174358493,6.674128883083333,0.14757388810654617,0.02648114574682699,5.57279090253218,1.270160334883647e-07,1.908316317348412e-06,0.14757388810654617
RNASET2,RNASET2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.835063850160383,10.149276912777779,-0.2977151112385599,0.05342445828733835,-5.572636967834613,1.271076795574083e-07,1.908935412908601e-06,0.2977151112385599
LYRM2,LYRM2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,9.433461626462263,9.033409296750001,0.36347929755612324,0.06522856267278247,5.572394709653629,1.2725204058907745e-07,1.9103453899778758e-06,0.36347929755612324
CC2D2A,CC2D2A,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.65528230316038,6.454198404277778,0.20790999819988915,0.03731173892752077,5.572240913342604,1.2734377060680865e-07,1.910964449795908e-06,0.20790999819988915
CHRAC1,CHRAC1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.020529684424527,7.1988989078333345,-0.1821106259221328,0.032690067315211534,-5.57082443930582,1.281916559633674e-07,1.9229256486680944e-06,0.1821106259221328
IL1R1,IL1R1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.428981394820756,6.722052031527777,-0.3013061369751653,0.054097285632647985,-5.569708968786514,1.288632471776921e-07,1.9322339352959333e-06,0.3013061369751653
TNRC6A,TNRC6A,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.37557653087736,7.132465178666667,0.2306728908492377,0.04141647152360126,5.569593023340684,1.2893325152003023e-07,1.932517955258243e-06,0.2306728908492377
HS.435027,HS.435027,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.5578648593207545,6.335413342888888,0.21499254742724075,0.038602777554475325,5.569354358604076,1.2907746712459504e-07,1.9339136266023055e-06,0.21499254742724075
LOC643319,LOC643319,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.507989855820757,6.86355339313889,-0.34666660888345097,0.062247730692765235,-5.569144529854201,1.2920438858274872e-07,1.935049184923905e-06,0.34666660888345097
ZNF271,ZNF271,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.057196537594345,7.835326119972221,0.20535143428704483,0.03687575787873155,5.568738002954599,1.294506364015232e-07,1.9379702473307148e-06,0.20535143428704483
PDIK1L,PDIK1L,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.246100210028302,7.022798939499999,0.2101032580185259,0.03773734101495329,5.567516215179898,1.3019348227772612e-07,1.9483204943783405e-06,0.2101032580185259
HS.519644,HS.519644,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.485837542990566,6.767826045611111,-0.32757778040883456,0.05884423223748255,-5.566863020436765,1.305923323703095e-07,1.9535167631963375e-06,0.32757778040883456
LOC440349,LOC440349,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.3697131529056605,6.536082193527779,-0.16674544486494672,0.02995400256814371,-5.566716651159056,1.3068187128303163e-07,1.9540838010974377e-06,0.16674544486494672
MRPL52,MRPL52,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.09998028116038,7.894738947305555,0.2266308584535065,0.04071906630669252,5.5657184461584235,1.3129410887988078e-07,1.9624632087946162e-06,0.2266308584535065
ZNF512,ZNF512,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.541405752283017,8.263376311666669,0.259540216760054,0.0466350010363661,5.565352438990273,1.3151929717576357e-07,1.9650530283908205e-06,0.259540216760054
YWHAZ,YWHAZ,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.14650663754717,10.460412447944444,-0.3208666763224014,0.05766023478405669,-5.5647826881745965,1.3187059180580783e-07,1.969524237364879e-06,0.3208666763224014
EDN3,EDN3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.107350965283017,5.974584964583335,0.13448134385910523,0.024173552744493267,5.563160089893699,1.3287608167302375e-07,1.9833807817306557e-06,0.13448134385910523
ATF4,ATF4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.496665426415086,10.862503526138887,-0.3799382516470357,0.06829593620333498,-5.563116530328533,1.329031776797797e-07,1.9833807817306557e-06,0.3799382516470357
PAK1,PAK1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.062005051009434,6.67322340613889,0.357237832258902,0.06423484950149448,5.561433319005293,1.3395435883813752e-07,1.998280120058397e-06,0.357237832258902
M6PR,M6PR,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.867907152584907,9.113559465555559,-0.25919319346464254,0.04661824845757738,-5.559908448737803,1.3491366996164456e-07,2.0117977751648542e-06,0.25919319346464254
WDR66,WDR66,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.342324119660376,6.150584637805556,0.19596457205804046,0.03524773147623261,5.559636431926931,1.350855030501577e-07,2.0135667382576877e-06,0.19596457205804046
LOC651029,LOC651029,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.861799976462264,7.213688483305556,-0.3556145432055895,0.0640084123186695,-5.5557469764308856,1.3756600372200216e-07,2.0497334554578323e-06,0.3556145432055895
LOC731950,LOC731950,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.777269448915093,6.635831298638887,0.14345447641615885,0.025828176741522227,5.554185177366264,1.3857452417847329e-07,2.063947832372491e-06,0.14345447641615885
BRF2,BRF2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.977874442339622,7.761257196888887,0.2232615662802684,0.04019816217398867,5.5540242191653215,1.3867887174114825e-07,2.0646894492193143e-06,0.2232615662802684
ADCK5,ADCK5,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.847165108811323,6.70275842636111,0.16886102530088248,0.030411166005525358,5.552599504741199,1.39605855310688e-07,2.0776732992875726e-06,0.16886102530088248
CYP39A1,CYP39A1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.521524314679248,6.332643021194445,0.17092780684029307,0.030809582256089058,5.547878105569306,1.427213211456643e-07,2.123204056634753e-06,0.17092780684029307
MNAT1,MNAT1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.306178538471699,7.012402969027779,0.29827879546985525,0.05377107378182587,5.547198047041246,1.431756289543056e-07,2.1284966261208274e-06,0.29827879546985525
PLCD3,PLCD3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.125109865547171,6.8428026756666664,0.2732042267871556,0.049251036381438205,5.547177214125004,1.4318956851724426e-07,2.1284966261208274e-06,0.2732042267871556
ZNF175,ZNF175,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.204550170707546,7.024723008833334,0.1889066868871616,0.034058070971885526,5.546605591464693,1.4357256641941276e-07,2.133351923325126e-06,0.1889066868871616
PGA3,PGA3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.107250998075475,6.194504256861112,-0.08773904793173251,0.01582364287664359,-5.544807135482014,1.4478410958480016e-07,2.150509973055866e-06,0.08773904793173251
PCDHGB4,PCDHGB4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.451251505405661,6.627569213305554,-0.17248420197091913,0.031122035591168124,-5.542188956941719,1.4656574974211178e-07,2.1761190132365484e-06,0.17248420197091913
FPR2,FPR2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.012222437103772,6.131334989222221,-0.1205824580257525,0.021764321909319075,-5.54037284176179,1.4781416634318318e-07,2.193794093891808e-06,0.1205824580257525
SNCAIP,SNCAIP,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.026935240547168,6.79070222875,0.2781977666103451,0.0502281946151906,5.538677405024813,1.4898900596389449e-07,2.2103637474361232e-06,0.2781977666103451
CHIC2,CHIC2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.721200431830187,9.12198821625,-0.3778167882986847,0.06821597665564526,-5.538538137567194,1.490859149518238e-07,2.2109347716562395e-06,0.3778167882986847
SHISA3,SHISA3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.566763373339623,6.898202319416668,-0.38102403989287775,0.06881726700603381,-5.536750534709117,1.5033529977678665e-07,2.2285897984145195e-06,0.38102403989287775
NVL,NVL,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.910210105613207,6.769809369833332,0.13965169139216774,0.025226185890739796,5.535981221934627,1.50876129880583e-07,2.2357314062100797e-06,0.13965169139216774
ZNF684,ZNF684,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.61836696304717,7.248563134166667,0.36395871663383766,0.06578547801457846,5.5325085051929275,1.5334122765203585e-07,2.2713706856042854e-06,0.36395871663383766
RPUSD1,RPUSD1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.9661240740754735,7.207999012722222,-0.2291868140465532,0.041431175555192545,-5.531747795600006,1.538864486662103e-07,2.2785549828722204e-06,0.2291868140465532
FAM179B,FAM179B,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.214626904896226,7.743893885527779,0.4539452055250141,0.08214322408749725,5.526264771899885,1.5787272175081789e-07,2.336664461236392e-06,0.4539452055250141
RNF219,RNF219,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.757851196603771,7.545879721555555,0.19312882432354916,0.03496003192593385,5.524274827114315,1.5934427180980858e-07,2.3575227955097792e-06,0.19312882432354916
TMEM135,TMEM135,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.116337230594338,6.838885263916667,0.2902985816194737,0.05255515060872943,5.523694219444497,1.5977614776270575e-07,2.362988701925503e-06,0.2902985816194737
SLAMF1,SLAMF1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.995988353603774,6.186138248833334,-0.19608226946294158,0.03550560644685035,-5.522572041022996,1.6061410760830788e-07,2.374453717400008e-06,0.19608226946294158
AXIN2,AXIN2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.182327701226413,8.467180290194444,-0.3443557947749405,0.062361238416653995,-5.52195247429496,1.6107859308379516e-07,2.3803906418779034e-06,0.3443557947749405
