feature_id,gene_symbol,cohort,disease,comparison,model,n_hcm,n_control,mean_expression_hcm,mean_expression_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
HS.547175,HS.547175,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.202634629754717,6.224633126948717,-0.021998497194002042,0.03438237631248591,-0.6398189873226802,0.5233140274153288,0.7945017468558511,0.021998497194002042
LOC650147,LOC650147,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.128633978396225,6.11259906851282,0.016034909883405293,0.02506258124687978,0.6397948290103436,0.5233296900140657,0.7945017468558511,0.016034909883405293
LOC727855,LOC727855,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.15616056365094,6.140905302666667,0.015255260984275654,0.023845151026268094,0.6397636554060941,0.5233499012078706,0.7945017468558511,0.015255260984275654
HS.543724,HS.543724,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.991316292952831,5.9756259388717945,0.01569035408103439,0.02452590198303118,0.6397462605815734,0.5233611791997064,0.7945017468558511,0.01569035408103439
HS.539787,HS.539787,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.052677598584903,6.037125852974358,0.015551745610545425,0.024310163108858522,0.6397219772202365,0.523376923607864,0.7945017468558511,0.015551745610545425
CSN1S1,CSN1S1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.989617249169813,6.00311504576923,-0.013497796599420936,0.021103389326387147,-0.6396032594889216,0.5234538992059781,0.7945179882697601,0.013497796599420936
HS.143610,HS.143610,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.969253330122639,5.98676084251282,-0.017507512390180002,0.027372903226345516,-0.6395928208787732,0.5234606677954611,0.7945179882697601,0.017507512390180002
HS.557142,HS.557142,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.901099844235847,5.919183491435898,-0.018083647200050304,0.02827439226928631,-0.6395768661558137,0.5234710132230369,0.7945179882697601,0.018083647200050304
MGC16291,MGC16291,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.985360202094338,5.97175022997436,0.013609972119979746,0.021280198577220324,0.6395603908766493,0.5234816963030715,0.7945179882697601,0.013609972119979746
HS.537602,HS.537602,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.012983634415094,6.02967348271795,-0.016689848302854263,0.02609738354799727,-0.6395218996631964,0.5235066556356232,0.7945179882697601,0.016689848302854263
LOC284260,LOC284260,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.019098021320754,6.034586472871796,-0.015488451551041782,0.024219637853532008,-0.6394997169118721,0.5235210401510431,0.7945179882697601,0.015488451551041782
GSTA3,GSTA3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.10566930683019,6.117460553923076,-0.011791247092889284,0.01843883850017799,-0.6394788420526306,0.5235345767444717,0.7945179882697601,0.011791247092889284
HS.547430,HS.547430,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.047531345641507,6.033109312923079,0.01442203271843076,0.02255422884728849,0.6394380768272023,0.5235610120462297,0.7945262465175672,0.01442203271843076
CACNG6,CACNG6,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.128178015886792,6.117380061230769,0.010797954656022235,0.01688974260599352,0.639320261292227,0.5236374165734713,0.7945912227759971,0.010797954656022235
LOC649246,LOC649246,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.156913103849056,6.171654556256412,-0.014741452407354222,0.02305847642399427,-0.6393073044502848,0.5236458195649777,0.7945912227759971,0.014741452407354222
HS.538681,HS.538681,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.040776801490564,6.057071701615386,-0.016294900124819323,0.02549134846003371,-0.6392325674872429,0.5236942906156438,0.7946293933726163,0.016294900124819323
HS.554416,HS.554416,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.975833272320756,5.961807180205129,0.014026092115626027,0.02194508489414433,0.6391450378653422,0.523751061368882,0.7946293933726163,0.014026092115626027
KCNK13,KCNK13,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.1386051646509445,6.164810142589745,-0.026204977938801416,0.041001496573195,-0.6391224742741,0.5237656963838433,0.7946293933726163,0.026204977938801416
LOC648868,LOC648868,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0763820973773575,6.061970506333333,0.014411591044023925,0.02254936036187791,0.6391130751712253,0.5237717928168324,0.7946293933726163,0.014411591044023925
PRF1,PRF1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.3263216216509415,6.298070829128205,0.028250792522737822,0.044204174743268564,0.6390978383108457,0.5237816758060725,0.7946293933726163,0.028250792522737822
T,T,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.980434092283021,5.968582149282051,0.011851943000966148,0.01854848551898061,0.6389709277794184,0.5238639967429813,0.7946293933726163,0.011851943000966148
HS.538695,HS.538695,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.877513686613207,5.858330705923076,0.01918298069012811,0.030023220957020088,0.6389381311748534,0.5238852714592728,0.7946293933726163,0.01918298069012811
HS.574466,HS.574466,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.145840686858491,6.165423566410256,-0.019582879551767796,0.03065039271041576,-0.63891121189821,0.5239027339664983,0.7946293933726163,0.019582879551767796
OR2F1,OR2F1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.975953752103771,5.993722398282052,-0.017768646178279446,0.027812726011614337,-0.6388674799751533,0.5239311034631835,0.7946293933726163,0.017768646178279446
FANCM,FANCM,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.020379048433964,5.995384247410256,0.02499480102370552,0.039124679690641616,0.638849984749757,0.5239424530781036,0.7946293933726163,0.02499480102370552
LOC730242,LOC730242,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.074683050047166,6.059446545333333,0.01523650471383528,0.02385000671825057,0.638846977857493,0.5239444037413816,0.7946293933726163,0.01523650471383528
STRADB,STRADB,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,9.297404171301888,9.340662979589743,-0.04325880828785844,0.06771520324992596,-0.638834504094998,0.5239524958940489,0.7946293933726163,0.04325880828785844
HS.391083,HS.391083,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.976234901886792,5.95060367802564,0.025631223861150187,0.04012245457393806,0.638824920691647,0.5239587130167214,0.7946293933726163,0.025631223861150187
HS.538650,HS.538650,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.185225708924529,6.2006179618974375,-0.015392252972908943,0.024095909920066244,-0.6387911070372488,0.5239806495413304,0.7946293933726163,0.015392252972908943
LOC652155,LOC652155,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.209708862396223,6.190431044538464,0.019277817857763987,0.03018079942687093,0.6387444409640234,0.524010924822266,0.7946293933726163,0.019277817857763987
LOC442229,LOC442229,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.103863645179247,6.11976918725641,-0.015905542077167267,0.02490201419262856,-0.6387251229611616,0.5240234579174996,0.7946293933726163,0.015905542077167267
FLJ37543,FLJ37543,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0564445112830185,6.037107518666668,0.019336992616351217,0.030276212895823003,0.6386859771031339,0.5240488553650733,0.7946293933726163,0.019336992616351217
LOC347364,LOC347364,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.205014285028306,6.18936975474359,0.01564453028471091,0.02449527777653399,0.6386753572436755,0.5240557455353656,0.7946293933726163,0.01564453028471091
HS.572896,HS.572896,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.074737259009433,6.091857554948719,-0.017120295939285088,0.026813022540812605,-0.6385067522031865,0.5241651428589473,0.7946293933726163,0.017120295939285088
LOC442117,LOC442117,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.976838882650946,5.993176102282052,-0.016337219631108346,0.02558676716306485,-0.6385026887918666,0.5241677794997619,0.7946293933726163,0.016337219631108346
HS.499208,HS.499208,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.920583968405661,5.942245540769231,-0.021661572363571552,0.033927853858954575,-0.6384598464029995,0.5241955792179546,0.7946293933726163,0.021661572363571552
PCDHGA2,PCDHGA2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.9947038351226425,6.006150293974358,-0.011446458851717689,0.017928823183645613,-0.638438939046427,0.5242091459333882,0.7946293933726163,0.011446458851717689
HS.539181,HS.539181,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0198693774717,6.036215980717949,-0.016346603246251035,0.025604169652401993,-0.6384352028661675,0.5242115703477139,0.7946293933726163,0.016346603246251035
LRIT3,LRIT3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.980712616386788,5.9963744557948715,-0.015661839408081857,0.02453346360102092,-0.6383868035424936,0.5242429772837818,0.7946293933726163,0.015661839408081857
MCPH1,MCPH1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.025839007943397,6.994813285512819,0.031025722430573582,0.04860032399291894,0.6383850946157071,0.5242440862458968,0.7946293933726163,0.031025722430573582
HS.574095,HS.574095,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.542842062896225,6.523513690128206,0.01932837276801999,0.03027841884510908,0.6383547591073149,0.5242637718610567,0.7946293933726163,0.01932837276801999
HS.575882,HS.575882,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.088786521254717,6.0740913218205135,0.014695199434202805,0.023022506780223072,0.6382971052842239,0.5243011861995643,0.7946293933726163,0.014695199434202805
HS.261314,HS.261314,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.171769736669808,6.156984457564101,0.0147852791057079,0.0231651200945161,0.6382560956033217,0.524327800195237,0.7946293933726163,0.0147852791057079
LOC647212,LOC647212,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.067280389188678,6.051711944025641,0.01556844516303696,0.024393212306476595,0.6382285763529149,0.5243456597171539,0.7946293933726163,0.01556844516303696
SMOC1,SMOC1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.998038250594343,6.011292113230771,-0.013253862636430747,0.020766805318374503,-0.6382234741086394,0.5243489710208645,0.7946293933726163,0.013253862636430747
HS.543845,HS.543845,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.041229211103769,6.057109147820514,-0.015879936716740345,0.02488156025249715,-0.6382210984999066,0.5243505127700316,0.7946293933726163,0.015879936716740345
HS.544697,HS.544697,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.154108332113207,6.17395795725641,-0.019849625143203473,0.03110337399236931,-0.6381823768724655,0.5243756430964956,0.7946293933726163,0.019849625143203473
HS.122956,HS.122956,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.017120233160379,5.999792831435897,0.017327401724478386,0.027151640306713323,0.6381714522121942,0.524382733311048,0.7946293933726163,0.017327401724478386
LOC401497,LOC401497,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.357063125066035,6.375728860230768,-0.01866573516473294,0.029248927653269207,-0.6381681881129284,0.5243848517539791,0.7946293933726163,0.01866573516473294
FBXO24,FBXO24,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.054687163311323,6.063988073128204,-0.009300909816885028,0.014575645256780958,-0.6381130751352507,0.5244206214632383,0.7946517793040405,0.009300909816885028
HS.540976,HS.540976,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.08403247528302,6.100321692461538,-0.01628921717852011,0.025529484404910773,-0.638055078597152,0.524458264039813,0.7946770012752037,0.01628921717852011
KIAA1957,KIAA1957,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.102455543584908,6.118311474358976,-0.015855930774070104,0.024852697600603026,-0.6379963667881822,0.5244963722867335,0.7946842842775902,0.015855930774070104
LOC653676,LOC653676,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.139208247405664,6.154516455384616,-0.015308207978956295,0.02399469677798756,-0.6379829726791905,0.5245050662413445,0.7946842842775902,0.015308207978956295
HS.539880,HS.539880,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0566591492924555,6.072657868230768,-0.01599871893831753,0.025080781676424475,-0.6378875724338394,0.5245669915479076,0.7946976179734099,0.01599871893831753
ZNF761,ZNF761,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.225187080745285,6.209173456051283,0.016013624693999973,0.025104336227466054,0.637882816295292,0.5245700789066916,0.7946976179734099,0.016013624693999973
HS.560741,HS.560741,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.19193897576415,6.213420633179486,-0.02148165741533692,0.033678231837215994,-0.6378499179876391,0.5245914344880998,0.7946976179734099,0.02148165741533692
HS.565145,HS.565145,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.110359109688683,6.124974542820514,-0.014615433131836442,0.022913948112456988,-0.63784002041494,0.5245978594786688,0.7946976179734099,0.014615433131836442
HS.553231,HS.553231,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.184949588132077,6.167657357102565,0.017292231029509914,0.027113751418021335,0.6377660827124245,0.5246458572867554,0.7947385172460193,0.017292231029509914
HS.333693,HS.333693,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.150773517226413,6.165917248384614,-0.015143731158201057,0.023749002000928214,-0.6376575806263006,0.5247162972161086,0.7947607594875653,0.015143731158201057
HS.211867,HS.211867,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.895066886452831,5.914649513948718,-0.019582627495888946,0.03071072963153668,-0.6376477449685746,0.5247226828010298,0.7947607594875653,0.019582627495888946
RPS28,RPS28,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,11.881220563396221,11.940443318974358,-0.05922275557813328,0.0928774448999591,-0.6376441087706899,0.5247250435328867,0.7947607594875653,0.05922275557813328
SCN4A,SCN4A,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.159278514433963,6.140423246871794,0.018855267562167183,0.029574546282101606,0.6375505268048123,0.5247858017233846,0.7947607594875653,0.018855267562167183
HS.550811,HS.550811,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.989976096264152,5.974510576923074,0.015465519341073306,0.024257728008184227,0.6375501999138357,0.5247860139640774,0.7947607594875653,0.015465519341073306
SACM1L,SACM1L,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.411236841132071,8.364897271871797,0.046339569260277685,0.07268791251235332,0.6375141018446812,0.5248094516515285,0.7947607594875653,0.046339569260277685
HS.170946,HS.170946,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.312497971405661,6.329616168846154,-0.017118197440494753,0.026852387921278344,-0.6374925571118376,0.5248234404338408,0.7947607594875653,0.017118197440494753
HS.371848,HS.371848,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.068611671820753,6.082942043000001,-0.014330371179246737,0.02247955297964736,-0.6374847040873648,0.5248285393730706,0.7947607594875653,0.014330371179246737
HS.566910,HS.566910,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.120813049603776,6.136804840128206,-0.01599179052443292,0.02509022842802879,-0.6373712607003679,0.5249022005967314,0.7948405026921096,0.01599179052443292
LOC642861,LOC642861,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.929234458905661,5.946549876461537,-0.017315417555877677,0.02717015885217848,-0.63729541111937,0.5249514543395537,0.7948593850637069,0.017315417555877677
HS.23606,HS.23606,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.164481759066039,6.148905370051281,0.015576389014754222,0.024441703563277174,0.6372873713335274,0.5249566752012724,0.7948593850637069,0.015576389014754222
LOC652471,LOC652471,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.982604393396226,5.9969562980256415,-0.014351904629415185,0.02253069118062428,-0.6369935353673212,0.5251475043029603,0.7951165165566426,0.014351904629415185
HS.543683,HS.543683,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.158793651000001,6.142810869333333,0.015982781666665558,0.025095875185089874,0.6368688698356832,0.5252284780390966,0.7951451708409359,0.015982781666665558
HS.571150,HS.571150,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.004212706622638,5.990355470384615,0.013857236238024886,0.0217586602883925,0.6368607282966428,0.525233766420119,0.7951451708409359,0.013857236238024886
BRUNOL5,BRUNOL5,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.056840759386792,6.072359153666667,-0.015518394279875544,0.024367580515927467,-0.6368459219712931,0.5252433840199535,0.7951451708409359,0.015518394279875544
HS.538863,HS.538863,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.888102071622643,5.871370654820514,0.016731416802127308,0.026273088460561176,0.6368271787781259,0.5252555589830856,0.7951451708409359,0.016731416802127308
LOC645143,LOC645143,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0691015274433955,6.083557300179487,-0.014455772736091832,0.02270055297639649,-0.6368026695703233,0.5252714795802527,0.7951451708409359,0.014455772736091832
PBEF1,PBEF1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.283027798452829,6.299430705,-0.01640290654717097,0.025760999408927034,-0.6367340912048165,0.5253160277775952,0.7951808010267527,0.01640290654717097
HS.130074,HS.130074,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.943806490132078,5.924431626769229,0.019374863362844247,0.030433802257354592,0.6366231599655657,0.5253880923463174,0.7952580787480994,0.019374863362844247
LHFPL1,LHFPL1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.021041745981134,5.994465316692308,0.026576429288822284,0.04175242512782917,0.6365242068563903,0.5254523798418163,0.7952836317616017,0.026576429288822284
TSSK3,TSSK3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.5100398171792495,6.492104608179487,0.017935208999757368,0.028178612044918627,0.636483052152016,0.5254791182774793,0.7952836317616017,0.017935208999757368
HS.546144,HS.546144,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.002186541669811,6.017399556128205,-0.015213014458395138,0.023901751754468934,-0.6364811506148601,0.5254803537335291,0.7952836317616017,0.015213014458395138
