dataset,contrast,gene_symbol,log2FC,SE,t_stat,p_value,FDR,mean_DCM,mean_Control,n_DCM,n_Control,abs_log2FC,direction
GSE141910,DCM_vs_Control,MT-TI,-0.2579354447695561,0.1322716073495403,-1.9500439280815358,0.05201737808458314,0.07571332026730779,10.010706916758357,10.268642361527915,166,166,0.2579354447695561,down_in_DCM
GSE141910,DCM_vs_Control,FOCAD,-0.058776604008834,0.03016287105102489,-1.9486408939455668,0.05218555339983813,0.07595213444113234,13.007703175049466,13.066479779058309,166,166,0.058776604008834,down_in_DCM
GSE141910,DCM_vs_Control,CNPY2,-0.1070500012164266,0.05493833202323465,-1.948548441025708,0.052196651334152244,0.07595875942872769,10.32056970636725,10.427619707583668,166,166,0.1070500012164266,down_in_DCM
GSE141910,DCM_vs_Control,DNAJC19,-0.0753419726039013,0.038665965733438265,-1.948534613704105,0.0521983113191959,0.07595875942872769,13.730401058821922,13.80574303142582,166,166,0.0753419726039013,down_in_DCM
GSE141910,DCM_vs_Control,DHFRP1,-0.24998190865913927,0.12832671491252048,-1.9480114396254153,0.05226115153100972,0.07604422685636901,4.85430226408068,5.104284172739821,166,166,0.24998190865913927,down_in_DCM
GSE141910,DCM_vs_Control,TYW1,-0.08399966572983253,0.043121507775953506,-1.94797608113032,0.052265400851421354,0.07604443303696663,11.89568659639822,11.979686262128045,166,166,0.08399966572983253,down_in_DCM
GSE141910,DCM_vs_Control,SRRM3,-0.23343905748657656,0.11986473965825799,-1.9475206649772585,0.05232015789542845,0.07611812048079111,9.869451158553149,10.102890216039727,166,166,0.23343905748657656,down_in_DCM
GSE141910,DCM_vs_Control,SMCHD1,-0.1584465013103742,0.08136907032890398,-1.9472571171074413,0.052351867628078495,0.07615826853674502,13.454123640069476,13.612570141379845,166,166,0.1584465013103742,down_in_DCM
GSE141910,DCM_vs_Control,LDLRAD2,0.555752594206306,0.28544398458969145,1.9469760240530796,0.05238570616329785,0.07620150689095098,7.205766647838616,6.650014053632314,166,166,0.555752594206306,up_in_DCM
GSE141910,DCM_vs_Control,PGAM5,-0.06408391667088331,0.032925872238314925,-1.946308854236233,0.05246609493357744,0.07631244622134814,11.989586406991279,12.053670323662168,166,166,0.06408391667088331,down_in_DCM
GSE141910,DCM_vs_Control,TYROBP,0.2282270185983859,0.11727977407629019,1.9460049304829392,0.05250274971467472,0.07635976160482152,11.546267728254538,11.31804070965615,166,166,0.2282270185983859,up_in_DCM
GSE141910,DCM_vs_Control,BABAM1,0.19409149067485476,0.09974500213324212,1.9458768512088656,0.05251820317961335,0.07637623687856888,12.483360793097654,12.289269302422795,166,166,0.19409149067485476,up_in_DCM
GSE141910,DCM_vs_Control,ZNRF2,-0.12972596898561006,0.06669274033025716,-1.9451287852803374,0.0526085377543623,0.07650159920245929,11.139520958615579,11.269246927601191,166,166,0.12972596898561006,down_in_DCM
GSE141910,DCM_vs_Control,TNPO2,0.05319838271770472,0.02735469184776948,1.9447626393949873,0.05265280015698133,0.07655613988261559,13.275580999889517,13.222382617171812,166,166,0.05319838271770472,up_in_DCM
GSE141910,DCM_vs_Control,GRTP1-AS1,0.2735000541895565,0.14063506261762698,1.9447501149352522,0.05265431475856665,0.07655613988261559,4.7790744330890345,4.505574378899483,166,166,0.2735000541895565,up_in_DCM
GSE141910,DCM_vs_Control,DDX6,-0.3826493031904308,0.19680690782197402,-1.9442879694881674,0.05271022828263089,0.07663141638105432,12.696899885506998,13.079549188697431,166,166,0.3826493031904308,down_in_DCM
GSE141910,DCM_vs_Control,TBKBP1,0.12304757573857916,0.0632879342288564,1.9442501519108695,0.05271480591819934,0.07663205355034348,11.599425130291479,11.476377554552895,166,166,0.12304757573857916,up_in_DCM
GSE141910,DCM_vs_Control,RPL32P3,-0.11911439296635784,0.0612754524950194,-1.9439169865949126,0.052755148400264705,0.0766846782611574,10.505711859260188,10.624826252226544,166,166,0.11911439296635784,down_in_DCM
GSE141910,DCM_vs_Control,LOC124901856,-0.26562112756998624,0.1366545954834593,-1.9437409084580481,0.05277647990226869,0.07670966259171706,5.1202002391794945,5.38582136674948,166,166,0.26562112756998624,down_in_DCM
GSE141910,DCM_vs_Control,DYNC1LI1,-0.05760379234683555,0.029649603320747234,-1.9428183144199922,0.052888368674704,0.07686319223562899,14.104046707472657,14.16165049981949,166,166,0.05760379234683555,down_in_DCM
GSE141910,DCM_vs_Control,HNRNPL,-0.08310711394197234,0.04277694602920894,-1.942801477347756,0.05289041246095596,0.07686319223562899,13.558910660359485,13.64201777430146,166,166,0.08310711394197234,down_in_DCM
GSE141910,DCM_vs_Control,RTN4RL2,0.27969534901162474,0.14397086406444676,1.9427218891068307,0.052900074263227154,0.07687119896665026,6.792526209052727,6.512830860041102,166,166,0.27969534901162474,up_in_DCM
GSE141910,DCM_vs_Control,MPHOSPH10,-0.06729347862176649,0.03464160310542309,-1.9425624852572658,0.05291942992511752,0.0768932898676478,12.75782777664024,12.825121255262006,166,166,0.06729347862176649,down_in_DCM
GSE141910,DCM_vs_Control,SULT1A2,0.21321014139784555,0.10979482995478025,1.9418960026228704,0.05300042218945903,0.07700492983781627,7.807396752546568,7.594186611148717,166,166,0.21321014139784555,up_in_DCM
GSE141910,DCM_vs_Control,BCDIN3D,0.0697082497859256,0.03590200777624213,1.9416253882061292,0.05303333746579762,0.07704598562340519,9.747416498408391,9.677708248622462,166,166,0.0697082497859256,up_in_DCM
GSE141910,DCM_vs_Control,LIAS,0.07495661500821171,0.038605685027628345,1.9415952586923053,0.05303700322933483,0.07704598562340519,12.435034511240232,12.360077896232017,166,166,0.07495661500821171,up_in_DCM
GSE141910,DCM_vs_Control,SNED1,-0.12807195097211066,0.065968246372188,-1.9414181521445655,0.05305855552760908,0.0770712466443803,11.660333950694191,11.788405901666298,166,166,0.12807195097211066,down_in_DCM
GSE141910,DCM_vs_Control,SNTG2-AS1,0.2761659688335407,0.14225749634709137,1.9413104822239287,0.05307166159577545,0.07708423592676847,5.55808928423547,5.281923315401932,166,166,0.2761659688335407,up_in_DCM
GSE141910,DCM_vs_Control,CHD2,-0.11271342363418757,0.058081972541377036,-1.9405922130811177,0.053159162093595135,0.07720234400031512,13.763777865811793,13.876491289445983,166,166,0.11271342363418757,down_in_DCM
GSE141910,DCM_vs_Control,RPL31P2,0.21693696323947487,0.11179007048240788,1.9405745278031084,0.05316131806384795,0.07720234400031512,7.834331657655826,7.617394694416349,166,166,0.21693696323947487,up_in_DCM
GSE141910,DCM_vs_Control,LNMICC,0.3353287568350398,0.17283317240231014,1.9401874777515669,0.0532085207963985,0.07726064970241227,4.854376685525087,4.519047928690049,166,166,0.3353287568350398,up_in_DCM
GSE141910,DCM_vs_Control,RANBP1,0.12689408894163678,0.06540336105707936,1.9401768791498761,0.05320981384463654,0.07726064970241227,11.991037420781229,11.864143331839598,166,166,0.12689408894163678,up_in_DCM
GSE141910,DCM_vs_Control,SELENOM,0.24143125577662428,0.12445988336107623,1.9398319302308606,0.05325191262330562,0.07731161653880657,12.082747145123248,11.841315889346617,166,166,0.24143125577662428,up_in_DCM
GSE141910,DCM_vs_Control,HIVEP1,-0.1729451308433072,0.08915520839327015,-1.9398208355975521,0.05325326711515482,0.07731161653880657,11.249221369088334,11.42216649993164,166,166,0.1729451308433072,down_in_DCM
GSE141910,DCM_vs_Control,WDFY4,0.15421142719879155,0.07951978790565102,1.9392836834746212,0.05331888009519426,0.07740080194482328,9.089052570630438,8.934841143431647,166,166,0.15421142719879155,up_in_DCM
GSE141910,DCM_vs_Control,L1CAM,-0.1837805278521647,0.09477696567656625,-1.9390843180117203,0.053343249783942316,0.07742817942413423,9.582753759392748,9.76653428724492,166,166,0.1837805278521647,down_in_DCM
GSE141910,DCM_vs_Control,MST1P2,0.16628503487574164,0.08575544420048235,1.9390609707180122,0.05334610428103668,0.07742817942413423,8.02867218610174,7.862387151225999,166,166,0.16628503487574164,up_in_DCM
GSE141910,DCM_vs_Control,MRPL42P1,0.23671555255000998,0.12210506054220328,1.9386219661894666,0.053399801912128744,0.07749844872769845,4.663368286268779,4.426652733718767,166,166,0.23671555255000998,up_in_DCM
GSE141910,DCM_vs_Control,SCGB1B2P,0.246434383507387,0.12711998324884985,1.9385967273529883,0.0534028904239858,0.07749844872769845,6.9348871232468,6.688452739739412,166,166,0.246434383507387,up_in_DCM
GSE141910,DCM_vs_Control,ZNF709,0.1568824766527901,0.08095385470552427,1.937924725431073,0.0534851793780605,0.07761178286769353,6.3972994596392,6.240416982986406,166,166,0.1568824766527901,up_in_DCM
GSE141910,DCM_vs_Control,ROPN1B,-0.16723805417481685,0.08631683065155729,-1.9374906714302491,0.053538387311773315,0.0776829033860694,8.645095365885595,8.812333420060414,166,166,0.16723805417481685,down_in_DCM
GSE141910,DCM_vs_Control,LRBA,-0.1228442343836269,0.06340841365583474,-1.9373491197933945,0.05355574882987749,0.07770200455231364,12.865173269264506,12.988017503648143,166,166,0.1228442343836269,down_in_DCM
GSE141910,DCM_vs_Control,PTRH1,0.25658161356695475,0.132512234968766,1.9362862125707314,0.05368626691092158,0.07788526442456634,9.520299858641906,9.263718245074957,166,166,0.25658161356695475,up_in_DCM
GSE141910,DCM_vs_Control,ATOH8,-0.17552844122243716,0.09065868931005996,-1.9361458075145546,0.053703527668346435,0.07790420057389888,12.631706606276019,12.807235047498454,166,166,0.17552844122243716,down_in_DCM
GSE141910,DCM_vs_Control,INTS6L,0.1408113439580685,0.07273115125012813,1.9360527303329385,0.05371497271797399,0.07791469794937338,11.253716190677798,11.112904846719733,166,166,0.1408113439580685,up_in_DCM
GSE141910,DCM_vs_Control,SNAI1,0.24939214015968236,0.12881954128468415,1.9359806569139955,0.0537238364871712,0.07792144977178005,8.524801135425808,8.275408995266123,166,166,0.24939214015968236,up_in_DCM
GSE141910,DCM_vs_Control,RBIS,-0.09842268780374841,0.05084433454281599,-1.935765089439153,0.05375035483578721,0.0779538048629008,13.210242419757565,13.308665107561303,166,166,0.09842268780374841,down_in_DCM
GSE141910,DCM_vs_Control,LSM1,-0.06114233179692885,0.03158697403636892,-1.9356818328507883,0.053760599705214414,0.07796255540832167,13.290476007167433,13.351618338964368,166,166,0.06114233179692885,down_in_DCM
GSE141910,DCM_vs_Control,RPL7P59,0.24543045614114556,0.12684486395699182,1.9348868254087255,0.05385850927210869,0.07809842423079409,4.4248182986301705,4.179387842489023,166,166,0.24543045614114556,up_in_DCM
GSE141910,DCM_vs_Control,RPL9P11,-0.29326718170826394,0.15158470343682048,-1.9346753007337298,0.05388458487730789,0.07813011590175448,4.9333643843651895,5.226631566073453,166,166,0.29326718170826394,down_in_DCM
GSE141910,DCM_vs_Control,SPATA24,-0.12637245242306516,0.06532302748073575,-1.9345773963145438,0.05389665758211239,0.07814150065139373,10.62137550532189,10.747747957744952,166,166,0.12637245242306516,down_in_DCM
GSE141910,DCM_vs_Control,MATR3,-0.08388705774535943,0.04336760706698133,-1.934325258384576,0.053927759438331224,0.07818047067203023,15.863018403889756,15.946905461635126,166,166,0.08388705774535943,down_in_DCM
GSE141910,DCM_vs_Control,DPH6,-0.11634144706757743,0.060157794377468835,-1.933938041969692,0.053975552871636946,0.07824363090694658,11.390639853676939,11.50698130074451,166,166,0.11634144706757743,down_in_DCM
GSE141910,DCM_vs_Control,HCG18,-0.08394402124261013,0.04340726457328418,-1.9338703340978336,0.053983913580695875,0.0782496235608693,11.889768517839533,11.973712539082152,166,166,0.08394402124261013,down_in_DCM
GSE141910,DCM_vs_Control,SMYD3,0.08583479847288933,0.04440637462455188,1.9329386647436886,0.054099068363920824,0.07841040105075286,10.548970681538487,10.46313588306559,166,166,0.08583479847288933,up_in_DCM
GSE141910,DCM_vs_Control,NUBP2,0.2586814364933212,0.1339603982891915,1.9310291682985592,0.05433572667850174,0.07874724502889484,11.343919085909429,11.085237649416117,166,166,0.2586814364933212,up_in_DCM
GSE141910,DCM_vs_Control,ACBD3,-0.12934354382774682,0.06700822794321287,-1.9302636078864963,0.0544308517329855,0.07887893214346463,12.927537313210005,13.056880857037742,166,166,0.12934354382774682,down_in_DCM
GSE141910,DCM_vs_Control,JAG1,-0.09182653413967312,0.04758683353903289,-1.9296626253636484,0.05450562483604944,0.07898110774810452,13.625493211310207,13.717319745449897,166,166,0.09182653413967312,down_in_DCM
GSE141910,DCM_vs_Control,ZNF174,-0.06549863498361175,0.03395437318845995,-1.9290191169210782,0.05458578434025661,0.07909107188629338,10.889030202098496,10.954528837082103,166,166,0.06549863498361175,down_in_DCM
GSE141910,DCM_vs_Control,ITGB1P1,-0.3414191717247501,0.17700376003021984,-1.9288808987247483,0.05460301455843881,0.07910984571297368,7.632226535211966,7.973645706936718,166,166,0.3414191717247501,down_in_DCM
GSE141910,DCM_vs_Control,CNN2,-0.12319017516369968,0.06391456703440858,-1.9274193799573096,0.05478548584441236,0.07936800214708553,12.600097541330605,12.723287716494314,166,166,0.12319017516369968,down_in_DCM
GSE141910,DCM_vs_Control,NUDT2,0.13370469201718738,0.06937284818363018,1.9273346203585382,0.054796083771851106,0.07937714388640685,12.0432261519964,11.909521459979208,166,166,0.13370469201718738,up_in_DCM
GSE141910,DCM_vs_Control,NOTCH1,0.1503794902601574,0.07802741903207239,1.9272646990713023,0.05480482768175767,0.07938359869121193,11.8657738543335,11.71539436407334,166,166,0.1503794902601574,up_in_DCM
GSE141910,DCM_vs_Control,ARC,-0.3331114409703231,0.172869156238483,-1.9269570594234668,0.05484331301828432,0.07943312892407274,5.2298678393365625,5.562979280306886,166,166,0.3331114409703231,down_in_DCM
GSE141910,DCM_vs_Control,SCTR-AS1,0.29328184193713014,0.1522165455382823,1.9267408868070133,0.05487036948369517,0.07946609952684414,8.498333763874294,8.205051921937162,166,166,0.29328184193713014,up_in_DCM
GSE141910,DCM_vs_Control,SLC25A3,-0.0688396315076325,0.03573017432306052,-1.9266525510121257,0.054881428932179184,0.07947589907864779,17.28208132061783,17.350920952125467,166,166,0.0688396315076325,down_in_DCM
GSE141910,DCM_vs_Control,PARVG,-0.16144509817125385,0.08380744059866713,-1.9263814408123265,0.05491538299624233,0.0795188490738705,10.407580391266702,10.569025489437962,166,166,0.16144509817125385,down_in_DCM
GSE141910,DCM_vs_Control,CEP295,-0.11662293512623911,0.060566327922798514,-1.925540793473458,0.05502077824327867,0.07966083307397702,11.41018790753659,11.526810842662835,166,166,0.11662293512623911,down_in_DCM
GSE141910,DCM_vs_Control,PRPF31-AS1,0.36529025564882067,0.18970886948406743,1.9255307178956087,0.05502204248457539,0.07966083307397702,5.793562371085291,5.428272115436469,166,166,0.36529025564882067,up_in_DCM
GSE141910,DCM_vs_Control,NAP1L2,0.16259903194964132,0.08444856706192261,1.9254208520840175,0.05503582956538779,0.07967055122857954,11.278383240824033,11.115784208874391,166,166,0.16259903194964132,up_in_DCM
GSE141910,DCM_vs_Control,ATG10,0.1396944744871753,0.072553156431762,1.9254086432278292,0.0550373618355914,0.07967055122857954,11.03863327503884,10.898938800551658,166,166,0.1396944744871753,up_in_DCM
GSE141910,DCM_vs_Control,KIF15,0.1387436510892628,0.0720820335211562,1.9248021221340998,0.055113528138727635,0.07977456969759693,7.750294706294903,7.6115510552056405,166,166,0.1387436510892628,up_in_DCM
GSE141910,DCM_vs_Control,TFDP2,-0.09045439649991316,0.047005803674794754,-1.9243240074292405,0.05517363149643126,0.07985532326584567,13.12098363036904,13.211438026868947,166,166,0.09045439649991316,down_in_DCM
GSE141910,DCM_vs_Control,PSMG3,0.1940776227587766,0.10088319930192376,1.9237853686414137,0.05524140901715022,0.07994717050770028,11.178862431135988,10.984784808377212,166,166,0.1940776227587766,up_in_DCM
GSE141910,DCM_vs_Control,MINK1,-0.07880595268567525,0.04097296754334389,-1.9233645354661986,0.05529441142429341,0.08001762203532743,12.975210529543736,13.054016482229413,166,166,0.07880595268567525,down_in_DCM
GSE141910,DCM_vs_Control,RPL7AP6,0.17738220487651502,0.0922283496989786,1.9232937101820382,0.0553033357956386,0.0800242813494339,11.068162625403623,10.890780420527111,166,166,0.17738220487651502,up_in_DCM
GSE141910,DCM_vs_Control,MCOLN3,0.2105874335942377,0.10952724014426082,1.922694603797815,0.05537887471702957,0.0801273237699389,7.978744351046589,7.768156917452352,166,166,0.2105874335942377,up_in_DCM
GSE141910,DCM_vs_Control,ST13P15,0.16262945423171615,0.0845884359597639,1.9225967756286917,0.0553912176787777,0.08013891941913188,6.596698910252326,6.434069456020607,166,166,0.16262945423171615,up_in_DCM
GSE141910,DCM_vs_Control,LOC124904048,0.2412735640296808,0.12550581963985308,1.9224093729042258,0.055414868677004826,0.08016687222141052,5.237051594600028,4.99577803057035,166,166,0.2412735640296808,up_in_DCM
GSE141910,DCM_vs_Control,TAF12,-0.05473269281131454,0.028478383856450445,-1.9219030506507275,0.055478810916531035,0.08025310411765425,12.086599375849906,12.141332068661214,166,166,0.05473269281131454,down_in_DCM
GSE141910,DCM_vs_Control,LOC100507053,0.13498234738152526,0.07024662795686178,1.9215491377666907,0.055523542400918655,0.08031153531277499,8.744544254237905,8.609561906856378,166,166,0.13498234738152526,up_in_DCM
GSE141910,DCM_vs_Control,FBXO32,0.15208534656852546,0.07916255546243973,1.9211778306056,0.055570504816268636,0.08037318403621728,15.409584906410904,15.257499559842373,166,166,0.15208534656852546,up_in_DCM
GSE141910,DCM_vs_Control,L3MBTL2,0.07299109855110597,0.03799468725053384,1.9210869685492782,0.05558200198523884,0.08038353275156056,12.494050097163154,12.42105899861205,166,166,0.07299109855110597,up_in_DCM
GSE141910,DCM_vs_Control,USP46,-0.15127745511056379,0.07875481754484413,-1.920866047647488,0.05560996436787584,0.08041631147600388,13.862221948501581,14.01349940361215,166,166,0.15127745511056379,down_in_DCM
GSE141910,DCM_vs_Control,ATXN2,-0.07469574125385314,0.038887033650730624,-1.920839268038377,0.05561335471437788,0.08041631147600388,12.552639218107387,12.627334959361244,166,166,0.07469574125385314,down_in_DCM
GSE141910,DCM_vs_Control,RPS16P1,0.3056564756873339,0.1591437821676979,1.9206309635474677,0.05563973234305316,0.080448169702198,6.177862204591679,5.872205728904345,166,166,0.3056564756873339,up_in_DCM
GSE141910,DCM_vs_Control,RPUSD3,-0.10407013005816346,0.05419526017556866,-1.9202810305001266,0.05568406798671599,0.08050598599282102,12.192049698161066,12.296119828219235,166,166,0.10407013005816346,down_in_DCM
GSE141910,DCM_vs_Control,ZNF788P,0.16066465216586812,0.08367167204479681,1.920179772191599,0.05569690267579342,0.08051825388387972,6.198242037943485,6.037577385777616,166,166,0.16066465216586812,up_in_DCM
GSE141910,DCM_vs_Control,HEXD,0.19699193073118604,0.10259830491235028,1.9200310463167616,0.05571575846048574,0.08053922357921235,11.00540334613406,10.808411415402874,166,166,0.19699193073118604,up_in_DCM
GSE141910,DCM_vs_Control,RTEL1,-0.2746692609047059,0.14309640196184578,-1.9194700714972677,0.05578692813133529,0.08063580578508825,4.991321696388391,5.265990957293094,166,166,0.2746692609047059,down_in_DCM
GSE141910,DCM_vs_Control,TNNI2,0.31182236041490063,0.16246770371076238,1.919288284950657,0.05581000731421945,0.08066286715654186,4.9493937302881825,4.637571369873285,166,166,0.31182236041490063,up_in_DCM
GSE141910,DCM_vs_Control,EPC2,-0.12922827103021817,0.06733299474469123,-1.9192413989637223,0.05581596114227804,0.08066517475620558,12.347444542867024,12.476672813897252,166,166,0.12922827103021817,down_in_DCM
GSE141910,DCM_vs_Control,LHX6,-0.14732144748341147,0.07676695850879861,-1.9190736528467034,0.05583726677481298,0.0806896666772393,10.396727321513568,10.544048768996985,166,166,0.14732144748341147,down_in_DCM
GSE141910,DCM_vs_Control,SLC35G1,-0.13213917107258055,0.06885784917414003,-1.9190139200892464,0.055844855145772844,0.0806943336960422,9.63503678201187,9.767175953084454,166,166,0.13213917107258055,down_in_DCM
GSE141910,DCM_vs_Control,ACRBP,-0.16288365414867068,0.08490187753812023,-1.9184929576561753,0.055911074117247224,0.08078371303618183,7.609313799046011,7.77219745319468,166,166,0.16288365414867068,down_in_DCM
GSE141910,DCM_vs_Control,MTX1,-0.06562581822143398,0.03421266156810059,-1.9181734250872366,0.05595172205239837,0.08083613472421189,10.587098080933755,10.652723899155191,166,166,0.06562581822143398,down_in_DCM
GSE141910,DCM_vs_Control,DEPP1,-0.19680618405591765,0.10263178497967437,-1.9175948668815803,0.05602538371023479,0.08093118060091876,13.676078687430284,13.872884871486214,166,166,0.19680618405591765,down_in_DCM
GSE141910,DCM_vs_Control,SLC35D1,-0.12537062851169667,0.06537933350983416,-1.917588047801662,0.05602625239460784,0.08093118060091876,11.412311610166702,11.537682238678393,166,166,0.12537062851169667,down_in_DCM
GSE141910,DCM_vs_Control,NME7,-0.06820618373872511,0.035581534955465226,-1.9168982963802361,0.05611417824038908,0.08105186718922704,11.053336097286541,11.121542281025265,166,166,0.06820618373872511,down_in_DCM
GSE141910,DCM_vs_Control,YIF1B,0.16134258841485893,0.08417581021030006,1.9167334179709086,0.05613521314898154,0.08107592456132744,11.58320556881532,11.421862980400464,166,166,0.16134258841485893,up_in_DCM
GSE141910,DCM_vs_Control,RWDD2B,-0.07295398973259992,0.03806394098884027,-1.9166168251991786,0.056150091838470514,0.08109108746435796,12.220030530678267,12.292984520410872,166,166,0.07295398973259992,down_in_DCM
GSE141910,DCM_vs_Control,KLHDC8B,0.13137457847903988,0.06855918040273531,1.916221543304774,0.05620055928184263,0.08115764071643936,14.047474236386067,13.916099657907015,166,166,0.13137457847903988,up_in_DCM
GSE141910,DCM_vs_Control,ZNF672,0.11265782510305034,0.05879471895258957,1.9161215005363743,0.056213338213255803,0.08116976291568558,12.608730371734191,12.496072546631138,166,166,0.11265782510305034,up_in_DCM
GSE141910,DCM_vs_Control,RBM15-AS1,-0.12115853382691855,0.06325017355045011,-1.9155446859015985,0.05628706485963939,0.08126988236987241,6.658420225301367,6.779578759128286,166,166,0.12115853382691855,down_in_DCM
GSE141910,DCM_vs_Control,WDR93,0.2356577922545311,0.12302821114747385,1.9154776783029726,0.05629563480244634,0.08127591726567023,4.9368609945742525,4.7012032023197206,166,166,0.2356577922545311,up_in_DCM
GSE141910,DCM_vs_Control,HSPE1P4,0.2079273400164232,0.10855843102454228,1.9153495316215114,0.05631202717276342,0.08129324384352536,7.1675385878919045,6.9596112478754835,166,166,0.2079273400164232,up_in_DCM
GSE141910,DCM_vs_Control,RPL7P23,0.22203286796641342,0.11592640566057127,1.915291574005308,0.05631944235265445,0.08129344429578969,6.866603549549368,6.6445706815829535,166,166,0.22203286796641342,up_in_DCM
GSE141910,DCM_vs_Control,INO80D,-0.11870399009797428,0.06197736218795931,-1.915279803906136,0.05632094833564514,0.08129344429578969,12.299837285428852,12.418541275526826,166,166,0.11870399009797428,down_in_DCM
GSE141910,DCM_vs_Control,FAM229B,-0.1190249664043499,0.06214857824188058,-1.9151679695890702,0.05633525920543723,0.08130776125908314,13.047843943425976,13.166868909830306,166,166,0.1190249664043499,down_in_DCM
GSE141910,DCM_vs_Control,SNRNP25,-0.14895839927398846,0.07777966174997644,-1.9151330299277571,0.05633973087993173,0.08130787634706706,13.279470333070497,13.428428732344486,166,166,0.14895839927398846,down_in_DCM
GSE141910,DCM_vs_Control,PDK4-AS1,0.21370823203794131,0.11160854062919626,1.9148017780104927,0.05638214016593491,0.0813627376172697,7.128578692926781,6.914870460888837,166,166,0.21370823203794131,up_in_DCM
GSE141910,DCM_vs_Control,PPME1,0.04234447942133457,0.022116115664528233,1.914643604855547,0.056402400061928315,0.08138562995685729,12.744917631388377,12.702573151967044,166,166,0.04234447942133457,up_in_DCM
GSE141910,DCM_vs_Control,CCDC88A,-0.1341595568023619,0.07008227956702444,-1.9143149685086374,0.05644451351056653,0.0814356571622252,12.845045446252747,12.979205003055101,166,166,0.1341595568023619,down_in_DCM
GSE141910,DCM_vs_Control,DHRS13,0.14928666094159038,0.07798480781420881,1.9143044026889346,0.05644586791474498,0.0814356571622252,8.86764033441796,8.718353673476368,166,166,0.14928666094159038,up_in_DCM
GSE141910,DCM_vs_Control,LINC02925,-0.2179110370145727,0.11385991666319914,-1.9138520684075304,0.05650387692772217,0.08151299568011537,10.047136338581566,10.265047375596145,166,166,0.2179110370145727,down_in_DCM
GSE141910,DCM_vs_Control,COTL1,-0.18180536981568585,0.09500132846924464,-1.9137139737424074,0.056521596624737803,0.08153220494886793,11.616230294759896,11.798035664575588,166,166,0.18180536981568585,down_in_DCM
GSE141910,DCM_vs_Control,LRRIQ1,0.2495722609846709,0.13042434015024615,1.9135405300664645,0.05654385873292508,0.08155796312603365,5.119150945212784,4.869578684228114,166,166,0.2495722609846709,up_in_DCM
GSE141910,DCM_vs_Control,GPN2,-0.062039130452252955,0.03242542325230431,-1.9132866815499208,0.0565764543030325,0.08159862094983178,12.147920527617098,12.209959658069346,166,166,0.062039130452252955,down_in_DCM
GSE141910,DCM_vs_Control,KLHL6,0.15640216496990078,0.08174703738508306,1.9132456658110102,0.05658172242742017,0.08159986190689644,9.68247366838642,9.526071503416528,166,166,0.15640216496990078,up_in_DCM
GSE141910,DCM_vs_Control,MARCHF11,-0.2599873586827739,0.13590378632925085,-1.9130251312712419,0.05661005525341344,0.08163436305549486,8.499251411329269,8.75923877001204,166,166,0.2599873586827739,down_in_DCM
GSE141910,DCM_vs_Control,RPSAP3,0.23582771934679592,0.12329343924599663,1.91273534738754,0.0566473028114702,0.08168171329143609,6.353528549819642,6.117700830472846,166,166,0.23582771934679592,up_in_DCM
GSE141910,DCM_vs_Control,TRA2B,-0.06983152791053993,0.03651622640858884,-1.912342396204311,0.05669784377170974,0.08174822287738805,14.084209698182807,14.154041226093335,166,166,0.06983152791053993,down_in_DCM
GSE141910,DCM_vs_Control,RPS21P4,0.28200864148301563,0.14749626664078622,1.9119713868407402,0.05674559719107485,0.08181070327843382,6.349366144922642,6.0673575034396245,166,166,0.28200864148301563,up_in_DCM
GSE141910,DCM_vs_Control,CDIP1,0.10903454277361657,0.057031819421302685,1.9118194699026152,0.05676516044911852,0.08183253507199277,13.29948552154679,13.190450978773177,166,166,0.10903454277361657,up_in_DCM
GSE141910,DCM_vs_Control,RPL37,0.10752123342862774,0.05624708658758749,1.9115876030520547,0.05679503020727054,0.0818692201376002,15.7362094934758,15.628688260047177,166,166,0.10752123342862774,up_in_DCM
GSE141910,DCM_vs_Control,PA2G4P4,0.14859691661501184,0.07775859364381504,1.9110031399961065,0.056870380729380804,0.0819714542543621,7.217752272184159,7.0691553555691415,166,166,0.14859691661501184,up_in_DCM
GSE141910,DCM_vs_Control,FAM216A,-0.0820396292196901,0.04293277297024684,-1.9108858697886808,0.0568855095745942,0.08198687728722946,10.270717087186023,10.3527567164057,166,166,0.0820396292196901,down_in_DCM
GSE141910,DCM_vs_Control,SNORD59A,-0.3257216248457646,0.17046727149207447,-1.9107575430449029,0.05690206866051676,0.08200435910883908,5.397274183273514,5.722995808119277,166,166,0.3257216248457646,down_in_DCM
GSE141910,DCM_vs_Control,CREBL2,-0.07788209795790024,0.040783476681623326,-1.909648325616958,0.05704536835357831,0.08220447609012184,13.25797099875513,13.335853096713027,166,166,0.07788209795790024,down_in_DCM
GSE141910,DCM_vs_Control,ATPAF1,0.06959516963253254,0.036447806302660896,1.9094474178944398,0.05707135583420978,0.08223552386042385,15.748755918291389,15.679160748658862,166,166,0.06959516963253254,up_in_DCM
GSE141910,DCM_vs_Control,GGCX,0.045862099659898625,0.024030594316794607,1.9084879489578965,0.05719559993434345,0.08240813616503233,12.49369621091104,12.447834111251137,166,166,0.045862099659898625,up_in_DCM
GSE141910,DCM_vs_Control,GABRB2,-0.29047881500258477,0.1522331767938944,-1.9081176726401665,0.05724360836494846,0.08247001818844209,5.546120238816983,5.8365990538195645,166,166,0.29047881500258477,down_in_DCM
